Asset_ID,Bank,Asset_Category,Asset_Amount,Currency,Rating,Buffer_Amount,LCR_Compliance
AS004371,HSBC,Bonds,230400.74161596643,CAD,BBB,35998.565271329346,False
AS004372,Barclays,Bonds,23191.27354431477,USD,AA,6802.234988898077,False
AS004373,Barclays,Cash,40378.591248958,GBP,A,17715.762229510863,False
AS004374,Citigroup,Stocks,82915.90374777364,USD,BB,107033.2792271858,True
AS004375,Deutsche Bank,Cash,563725.5051893623,EUR,AAA,4055.3122004802726,False
AS004376,Deutsche Bank,Bonds,364794.2242685925,EUR,A,91475.75829679574,False
AS004377,HSBC,Stocks,567990.6304627048,CAD,BBB,40297.4898882657,False
AS004378,Citigroup,Bonds,4742.49017215537,USD,BBB,144460.0071301295,True
AS004379,HSBC,Cash,3221.0519151029216,EUR,AAA,4985.569568277611,True
AS004380,HSBC,Cash,55455.32890413056,CAD,BB,232285.7834697931,True
AS004381,Deutsche Bank,Bonds,7081.436161915853,EUR,AAA,15971.57816843048,True
AS004382,Deutsche Bank,Cash,88543.43006625198,USD,A,24806.93188973396,False
AS004383,Deutsche Bank,Cash,18695.210619932688,GBP,AAA,16841.277274320273,False
AS004384,Barclays,Cash,142401.19672123817,EUR,BBB,22073.386602723658,False
AS004385,Citigroup,Cash,152869.00327671212,CAD,BB,16085.88159889187,False
AS004386,Citigroup,Cash,8891.979264131947,CAD,BBB,62113.10967336856,True
AS004387,Barclays,Cash,21266.488930233834,EUR,AAA,6095.94396990958,False
AS004388,HSBC,Bonds,46046.08971288977,USD,BBB,39229.45452505401,False
AS004389,Citigroup,Stocks,26001.57226931339,EUR,CCC,48030.35152583925,True
AS004390,HSBC,Cash,15978.510070494742,EUR,AAA,12573.84856347215,False
AS004391,Barclays,Cash,155196.90566983196,EUR,BB,41528.53348133314,False
AS004392,HSBC,Bonds,14687.820267330893,GBP,BBB,25633.764456743473,True
AS004393,HSBC,Stocks,53726.08043682912,EUR,BBB,67930.87291839118,True
AS004394,Barclays,Bonds,52629.42280305755,CAD,AAA,114610.624061432,True
AS004395,Citigroup,Cash,37390.79530036203,USD,BBB,42947.75536698385,True
AS004396,Deutsche Bank,Cash,168850.1918338243,GBP,A,112012.93711818417,False
AS004397,HSBC,Cash,6717.914388623301,EUR,BBB,39030.31380265049,True
AS004398,Deutsche Bank,Bonds,12896.656964394058,USD,BBB,50632.627214296794,True
AS004399,Deutsche Bank,Stocks,167729.11797708645,GBP,A,26455.776304351464,False
AS004400,Barclays,Stocks,41045.27823084221,GBP,BB,31671.999467067526,False
AS004401,Barclays,Bonds,34534.89718351821,GBP,AA,14394.072875190954,False
AS004402,HSBC,Bonds,17724.26995762122,CAD,A,11420.917094278555,False
AS004403,HSBC,Stocks,69911.94523772833,GBP,A,5940.556461203424,False
AS004404,Deutsche Bank,Bonds,119436.30407687457,USD,BBB,7532.918404230061,False
AS004405,HSBC,Bonds,117067.10875437788,CAD,AAA,24572.56875745578,False
AS004406,Deutsche Bank,Cash,772655.1633600036,GBP,A,59296.44078688668,False
AS004407,HSBC,Bonds,5520.637607847282,USD,BBB,18635.13928778269,True
AS004408,Deutsche Bank,Cash,83432.30560129322,CAD,BBB,17000.857050288978,False
AS004409,Deutsche Bank,Bonds,41596.151625399965,EUR,AA,3931.911662455485,False
AS004410,Deutsche Bank,Cash,89444.76242204939,GBP,BBB,28049.500156853243,False
AS004411,HSBC,Cash,98045.4394685872,USD,A,35654.37555797682,False
AS004412,Barclays,Cash,22329.76844211972,CAD,BB,37731.538082434,True
AS004413,Barclays,Bonds,180193.76004833,EUR,BBB,25552.190118305403,False
AS004414,Barclays,Cash,31560.164927750084,USD,A,16739.931980821,False
AS004415,HSBC,Stocks,22172.015569582196,CAD,BB,15930.559968902648,False
AS004416,Citigroup,Stocks,103836.34143872577,EUR,AAA,33585.348632968744,False
AS004417,Citigroup,Cash,108640.85344498565,EUR,AAA,8998.343189815892,False
AS004418,Deutsche Bank,Cash,89922.01804880096,CAD,BB,4689.108163314401,False
AS004419,Barclays,Bonds,59524.26470400403,GBP,A,11891.622132155182,False
AS004420,Barclays,Stocks,4149.724684674543,GBP,BB,13356.574685488715,True
AS004421,HSBC,Cash,193689.92094413316,GBP,CCC,2472.637708626517,False
AS004422,Deutsche Bank,Stocks,54900.99449044419,EUR,BBB,29054.334223984286,False
AS004423,HSBC,Stocks,199328.91614210274,USD,AA,11350.013095435828,False
AS004424,Deutsche Bank,Cash,138581.15082912854,EUR,A,206761.18360506475,True
AS004425,Citigroup,Cash,240723.89309370623,EUR,A,8206.044228330002,False
AS004426,Citigroup,Bonds,24857.836162578096,CAD,AA,3596.76574068251,False
AS004427,HSBC,Cash,154342.39659576575,EUR,BB,14550.754241224387,False
AS004428,Citigroup,Cash,25306.91254403624,EUR,AA,15751.647225568411,False
AS004429,Barclays,Stocks,91570.84890954764,CAD,BBB,33976.33925066317,False
AS004430,Citigroup,Cash,420981.10478824074,USD,AA,26130.66008405635,False
AS004431,Deutsche Bank,Cash,456414.51604439516,USD,BB,206494.2607361481,False
AS004432,Barclays,Cash,5037.191898823295,GBP,AA,58583.30948003616,True
AS004433,Barclays,Cash,40313.99256166505,GBP,AA,7513.27760131406,False
AS004434,Barclays,Stocks,18829.67574203067,GBP,A,12642.638875985891,False
AS004435,Deutsche Bank,Cash,5013.578858925869,GBP,BBB,18261.823905486064,True
AS004436,Citigroup,Bonds,72681.54836733475,CAD,AA,18157.83768611298,False
AS004437,HSBC,Cash,274167.55056794244,EUR,AA,7960.387469684199,False
AS004438,Citigroup,Bonds,183094.45400324516,USD,CCC,82783.90009853028,False
AS004439,Deutsche Bank,Cash,23841.142628064386,USD,BBB,89958.18309337622,True
AS004440,Barclays,Bonds,620484.4304622241,GBP,BBB,53332.11674033672,False
AS004441,HSBC,Bonds,45498.18657922798,USD,A,202650.31443843053,True
AS004442,Citigroup,Cash,29173.767737693644,EUR,AAA,10566.791343889505,False
AS004443,Citigroup,Bonds,97325.06443732492,CAD,A,34404.742533130295,False
AS004444,HSBC,Cash,58454.61517663361,GBP,A,140761.58556988215,True
AS004445,Citigroup,Stocks,9490.609568182315,EUR,AAA,20411.95194303613,True
AS004446,Barclays,Bonds,11177.012572473508,USD,A,133061.2460534644,True
AS004447,Deutsche Bank,Cash,33643.551019510836,USD,BBB,4792.026676118808,False
AS004448,Citigroup,Cash,191063.7255614211,USD,A,98322.1939098639,False
AS004449,Deutsche Bank,Cash,84758.12235999103,CAD,BB,13150.405961481543,False
AS004450,Barclays,Bonds,224666.08089915887,CAD,A,80905.46397123422,False
AS004451,Deutsche Bank,Cash,10820.46758340021,GBP,BB,42927.115663304896,True
AS004452,HSBC,Cash,88821.09575218125,EUR,BBB,20984.038503506807,False
AS004453,HSBC,Cash,4018.546126205535,CAD,A,13205.081638068132,True
AS004454,Deutsche Bank,Stocks,25979.628771316227,EUR,A,24353.118297508587,False
AS004455,Citigroup,Bonds,236819.2937214877,CAD,AA,28893.852569752387,False
AS004456,HSBC,Cash,43544.98306011415,USD,BB,38490.516833023226,False
AS004457,Citigroup,Cash,15763.206204601385,EUR,BBB,14290.250661884345,False
AS004458,HSBC,Bonds,60642.10585027085,GBP,BBB,15724.824394044927,False
AS004459,HSBC,Bonds,32046.217368774713,EUR,AA,115096.70780848555,True
AS004460,Barclays,Cash,10026.425732502508,GBP,BB,67808.77605068605,True
AS004461,Deutsche Bank,Bonds,217930.08701227495,USD,A,73808.90010226468,False
AS004462,HSBC,Stocks,110400.35001248065,CAD,CCC,7768.169155417231,False
AS004463,Deutsche Bank,Bonds,227909.28417037608,GBP,BB,13677.683761944258,False
AS004464,Barclays,Stocks,140626.20370467662,GBP,BB,7229.133081603922,False
AS004465,Deutsche Bank,Cash,5850.856334204489,USD,AA,7295.755941853407,True
AS004466,Barclays,Cash,43842.08076287515,USD,BBB,17075.262445831726,False
AS004467,Citigroup,Cash,39358.92922519616,USD,BB,22430.075483922883,False
AS004468,HSBC,Cash,46955.249433054596,GBP,A,6731.868645962267,False
AS004469,Deutsche Bank,Bonds,102818.42761625428,GBP,BB,16962.34762707618,False
AS004470,Deutsche Bank,Cash,12195.731173729244,GBP,BBB,21545.2967362655,True
AS004471,Deutsche Bank,Bonds,187399.70323129089,EUR,BBB,5819.626427929949,False
AS004472,Deutsche Bank,Stocks,31500.83160075325,GBP,BBB,43559.15438161644,True
AS004473,HSBC,Cash,43469.980118585845,GBP,BBB,11456.313679234776,False
AS004474,Citigroup,Cash,14848.904783336331,GBP,AA,26471.21062623803,True
AS004475,Citigroup,Bonds,107691.15940189041,CAD,AA,9768.137236520375,False
AS004476,Citigroup,Cash,10228.436812338732,GBP,AA,7860.151360713007,False
AS004477,Barclays,Bonds,46748.120952716665,EUR,A,14666.437352197569,False
AS004478,Citigroup,Cash,60192.81559490728,USD,A,7062.3600711346735,False
AS004479,Deutsche Bank,Cash,83937.42836612703,GBP,CCC,18889.391382714948,False
AS004480,Deutsche Bank,Bonds,30770.006039347347,EUR,AA,20267.423779565303,False
AS004481,Citigroup,Cash,83556.5585897006,USD,BBB,7303.7392734320465,False
AS004482,Citigroup,Stocks,61907.207977739796,GBP,A,13631.02738435355,False
AS004483,HSBC,Bonds,189784.14881218714,USD,AA,46047.470615749524,False
AS004484,HSBC,Cash,147523.43789009406,EUR,BB,11150.059939470653,False
AS004485,Deutsche Bank,Stocks,716392.0559805698,USD,BBB,46012.24088345653,False
AS004486,Citigroup,Cash,197691.14085443076,GBP,BBB,65433.42431996071,False
AS004487,Deutsche Bank,Bonds,217687.56442076806,USD,A,44231.04211219517,False
AS004488,Citigroup,Bonds,28049.540637644157,EUR,AAA,62120.06436280021,True
AS004489,Deutsche Bank,Cash,114112.49562006223,USD,A,4059.0608101542207,False
AS004490,HSBC,Cash,121909.26252832238,USD,BBB,10890.285447009022,False
AS004491,HSBC,Cash,35631.64838978626,USD,B,22922.805552469355,False
AS004492,Deutsche Bank,Cash,80987.49405882989,CAD,BBB,30888.66607241179,False
AS004493,Barclays,Stocks,4699.307667684531,GBP,A,19125.482293718058,True
AS004494,HSBC,Cash,28092.503855046172,USD,AAA,6298.041123011242,False
AS004495,HSBC,Stocks,51403.16415488273,GBP,BBB,9290.02100097637,False
AS004496,Citigroup,Cash,85901.55507653179,USD,BBB,25991.282986579216,False
AS004497,Citigroup,Cash,223244.12735485166,GBP,BB,71387.86349774679,False
AS004498,Deutsche Bank,Cash,27415.035935057716,EUR,AAA,7326.638035311137,False
AS004499,Deutsche Bank,Cash,197377.1314257529,CAD,AAA,26968.124114730737,False
AS004500,HSBC,Bonds,31233.731313778007,EUR,BB,30098.170688924398,False
AS004501,Citigroup,Bonds,80160.09412245319,GBP,AA,101095.29941736117,True
AS004502,Deutsche Bank,Cash,77191.53254245468,USD,A,10922.51751259277,False
AS004503,Citigroup,Stocks,31129.518197567624,EUR,BBB,2768.226150386072,False
AS004504,Citigroup,Cash,88418.1253109198,GBP,A,9093.727146654533,False
AS004505,HSBC,Cash,34480.19862439544,CAD,CCC,6072.095651841933,False
AS004506,Deutsche Bank,Bonds,522461.76290523156,GBP,BB,33136.894013406665,False
AS004507,Deutsche Bank,Cash,18672.540537035613,USD,BBB,46423.51515092805,True
AS004508,HSBC,Stocks,121459.3703288924,EUR,AA,29019.451935856738,False
AS004509,Citigroup,Cash,73425.58029065302,GBP,BBB,34565.80118486775,False
AS004510,Deutsche Bank,Cash,55184.26960545524,GBP,BB,26069.318176067365,False
AS004511,Citigroup,Bonds,199294.9359845281,EUR,A,3582.870436675254,False
AS004512,Deutsche Bank,Cash,149793.23678420734,EUR,B,42006.78415209828,False
AS004513,HSBC,Cash,7437.905084746984,CAD,A,37104.36699905835,True
AS004514,Citigroup,Cash,32929.7156101455,USD,BB,135548.88893405715,True
AS004515,HSBC,Cash,53966.6605869398,GBP,A,19444.0465621767,False
AS004516,HSBC,Bonds,7067.119147504786,CAD,AAA,12095.42874859816,True
AS004517,Citigroup,Cash,183918.1394767882,USD,BB,9590.201173538146,False
AS004518,Barclays,Cash,34424.18550280764,EUR,BBB,9950.958860900459,False
AS004519,Barclays,Bonds,90402.86325319194,EUR,BBB,5914.793622902979,False
AS004520,Citigroup,Bonds,28599.53872707733,EUR,A,97599.25542040225,True
AS004521,Barclays,Cash,332786.49065174424,GBP,BBB,29356.261626291718,False
AS004522,Barclays,Cash,544968.2038391999,EUR,BBB,7775.198594842618,False
AS004523,Deutsche Bank,Cash,46432.724411850286,EUR,BBB,28947.07535650257,False
AS004524,Deutsche Bank,Cash,17351.860509887818,USD,BBB,3477.5403015746692,False
AS004525,HSBC,Cash,86711.371453369,GBP,BBB,8080.5996304228765,False
AS004526,HSBC,Bonds,6705.4296266989695,USD,A,23484.042337921073,True
AS004527,Deutsche Bank,Cash,75620.40800989955,USD,AAA,29631.63334142337,False
AS004528,Citigroup,Stocks,260111.0129701247,GBP,AAA,63878.16612571167,False
AS004529,Deutsche Bank,Cash,827223.7131184582,GBP,CCC,41965.35779993231,False
AS004530,Barclays,Bonds,498289.9132884206,CAD,BB,2921.3462240695,False
AS004531,Deutsche Bank,Bonds,37251.90894410971,CAD,AAA,54563.64741502837,True
AS004532,Deutsche Bank,Bonds,45547.525894445556,USD,AA,22587.727340597663,False
AS004533,HSBC,Stocks,179883.85594699206,EUR,AA,53811.60596436327,False
AS004534,HSBC,Cash,85872.97660632888,USD,AAA,26298.25470802203,False
AS004535,Deutsche Bank,Cash,29487.65647619274,EUR,AA,11005.765200983898,False
AS004536,Deutsche Bank,Cash,118379.45673582444,GBP,AAA,116972.1854365129,False
AS004537,HSBC,Bonds,48856.26038426027,USD,A,30537.515044496005,False
AS004538,Deutsche Bank,Cash,1089729.9406378472,GBP,BB,14288.749589633393,False
AS004539,HSBC,Bonds,25033.9490264244,CAD,AA,10164.61042901847,False
AS004540,HSBC,Stocks,226634.87460869658,GBP,CCC,75549.06502260515,False
AS004541,Deutsche Bank,Cash,13580.805722101684,USD,AA,24738.48615950553,True
AS004542,Citigroup,Bonds,21032.679487997724,CAD,BB,10002.321897869675,False
AS004543,Citigroup,Bonds,229535.3923099778,CAD,BB,102522.856588681,False
AS004544,Citigroup,Cash,158610.36571648458,GBP,BB,15065.435739953553,False
AS004545,Citigroup,Bonds,49172.31155014616,USD,BBB,32860.53479149347,False
AS004546,Citigroup,Cash,70621.05678215636,CAD,BBB,13051.530513222762,False
AS004547,Citigroup,Cash,13857.33337824079,USD,A,9199.733890946189,False
AS004548,Deutsche Bank,Cash,27818.42315370202,CAD,AAA,23228.256433089908,False
AS004549,HSBC,Stocks,51762.94164958877,CAD,AAA,12565.814139736438,False
AS004550,Citigroup,Stocks,139847.0973635144,CAD,BBB,3454.1946769027304,False
AS004551,HSBC,Stocks,52328.38452487171,EUR,BBB,13689.177320033541,False
AS004552,HSBC,Cash,67393.74363183645,GBP,AA,6417.567274331055,False
AS004553,HSBC,Stocks,21659.935577547854,CAD,A,13542.787577411675,False
AS004554,Citigroup,Bonds,15043.601109930032,CAD,AA,65243.97465249931,True
AS004555,HSBC,Cash,86430.44640483237,USD,BB,54420.837309332164,False
AS004556,Deutsche Bank,Cash,43343.513651934205,EUR,AAA,113872.72761637358,True
AS004557,Barclays,Stocks,340241.9551923002,CAD,BBB,13070.151355510156,False
AS004558,Deutsche Bank,Bonds,59464.070806358155,USD,BBB,4316.992333354941,False
AS004559,Barclays,Cash,48058.924312166295,EUR,BB,2312.6795157463976,False
AS004560,Deutsche Bank,Cash,97959.10841029735,CAD,AA,96357.42085352233,False
AS004561,Citigroup,Bonds,68376.5806597727,USD,A,9503.18117125371,False
AS004562,Deutsche Bank,Bonds,33493.78496407152,USD,BBB,118429.45466683942,True
AS004563,Deutsche Bank,Stocks,25520.07779123832,CAD,BBB,22437.948125568128,False
AS004564,Deutsche Bank,Cash,57099.56258069622,EUR,AAA,6065.065902442597,False
AS004565,Barclays,Cash,117012.29986081224,EUR,AA,11514.09567349779,False
AS004566,Deutsche Bank,Cash,6631.046424261843,CAD,A,22964.494271555803,True
AS004567,Deutsche Bank,Cash,464082.538734261,GBP,A,5509.506682150649,False
AS004568,Citigroup,Cash,219740.80184763865,CAD,BB,20549.45201599309,False
AS004569,Barclays,Bonds,310970.1364259506,CAD,BBB,114476.2771766555,False
AS004570,HSBC,Cash,74501.05559778784,CAD,A,11380.860845405568,False
AS004571,Deutsche Bank,Cash,35687.88721387413,GBP,BBB,43449.1733724467,True
AS004572,Citigroup,Cash,795552.6596710148,CAD,AAA,1827.8061006984572,False
AS004573,Barclays,Cash,31290.988051020056,EUR,BB,12799.110562815245,False
AS004574,Citigroup,Cash,60641.63157730509,GBP,AA,17446.78855480479,False
AS004575,Deutsche Bank,Stocks,107587.55588944734,GBP,A,22515.575576083167,False
AS004576,HSBC,Cash,675972.692382125,GBP,A,47850.32904929424,False
AS004577,Barclays,Bonds,45313.057998002994,GBP,BB,28786.32846570739,False
AS004578,Citigroup,Cash,53755.56520369458,GBP,BBB,64730.54713089107,True
AS004579,Deutsche Bank,Cash,81367.35935946925,USD,AA,26795.51015981219,False
AS004580,Deutsche Bank,Bonds,122189.39998791197,EUR,BBB,24268.04707143653,False
AS004581,HSBC,Bonds,34586.060855100586,GBP,A,20052.886204941,False
AS004582,Deutsche Bank,Cash,105183.19015884538,CAD,BBB,29201.753346911013,False
AS004583,HSBC,Cash,99125.54959086263,EUR,BBB,47326.98832154209,False
AS004584,HSBC,Stocks,325241.59626595996,CAD,B,32982.08912148817,False
AS004585,Barclays,Bonds,59115.13060272794,EUR,AA,34694.470115246295,False
AS004586,Barclays,Bonds,95605.7101161532,USD,BBB,31828.878602837533,False
AS004587,HSBC,Cash,14669.030044218269,EUR,BBB,52589.17104301017,True
AS004588,HSBC,Cash,25776.638740068236,EUR,BBB,40579.347035141574,True
AS004589,HSBC,Bonds,8236.52739672802,CAD,BB,20241.112761992426,True
AS004590,Deutsche Bank,Stocks,567681.2840826339,EUR,BB,69736.7930283912,False
AS004591,HSBC,Stocks,55664.214025613976,CAD,AAA,54652.096821104526,False
AS004592,Citigroup,Bonds,18712.26523484274,CAD,AAA,32684.284386045078,True
AS004593,Barclays,Stocks,425710.11941254145,USD,A,12722.716682836668,False
AS004594,HSBC,Cash,26715.20693755112,CAD,BB,12021.149446420131,False
AS004595,Citigroup,Cash,76495.74287829734,EUR,BBB,6103.8823157904035,False
AS004596,Deutsche Bank,Bonds,97116.82185727794,USD,A,38476.83499645127,False
AS004597,Barclays,Bonds,22223.636004718857,EUR,BBB,103235.80276602785,True
AS004598,Barclays,Cash,132955.0755081139,CAD,AAA,43634.22930634163,False
AS004599,Citigroup,Bonds,18800.871330924096,USD,BB,3343.5700886596223,False
AS004600,HSBC,Bonds,58018.89376314106,EUR,BB,4886.964378937135,False
AS004601,Barclays,Cash,58387.84131336233,CAD,AAA,5854.878381337858,False
AS004602,Citigroup,Cash,169059.69452157363,EUR,BBB,15625.436197402827,False
AS004603,Citigroup,Bonds,251919.65653020106,CAD,AA,28655.363934676214,False
AS004604,HSBC,Cash,45309.436621514986,EUR,A,74313.85829937253,True
AS004605,Deutsche Bank,Stocks,24991.401185079863,EUR,AA,13352.971539632215,False
AS004606,Citigroup,Bonds,109548.51376406684,EUR,D,51636.06946887235,False
AS004607,Citigroup,Stocks,8425.762106935044,USD,BBB,3547.5927066999693,False
AS004608,Barclays,Stocks,39062.78622991268,USD,AA,128381.53997335632,True
AS004609,Barclays,Bonds,58705.514163936554,CAD,A,30333.05693335568,False
AS004610,Deutsche Bank,Cash,48939.492621596844,USD,BBB,23381.51955929567,False
AS004611,Citigroup,Cash,83128.3997383096,EUR,BBB,17372.83930303383,False
AS004612,Barclays,Cash,14248.68836325799,EUR,BB,17286.84921382441,True
AS004613,HSBC,Stocks,112931.58365166651,USD,A,25861.59555755273,False
AS004614,Barclays,Cash,937824.1443975641,CAD,A,5873.091811719546,False
AS004615,Citigroup,Cash,7264.729526876531,USD,AA,4997.034021253889,False
AS004616,Deutsche Bank,Cash,36533.76799450143,GBP,BB,160267.84079691372,True
AS004617,Citigroup,Cash,13214.753340201745,USD,BB,28642.3504634211,True
AS004618,Deutsche Bank,Bonds,14625.76838185636,EUR,A,10366.020664617445,False
AS004619,Deutsche Bank,Cash,116074.33379880442,CAD,BBB,86514.64154223415,False
AS004620,Deutsche Bank,Stocks,46016.961067336684,EUR,AAA,14665.930045658488,False
AS004621,Deutsche Bank,Bonds,23458.290747642393,EUR,BBB,11047.216353129043,False
AS004622,Barclays,Stocks,8168.19782361857,EUR,D,13787.43656459238,True
AS004623,Citigroup,Cash,149766.66099673565,EUR,AAA,58273.08361824398,False
AS004624,Citigroup,Stocks,83948.79734095908,USD,BB,28746.07088041744,False
AS004625,Deutsche Bank,Cash,42071.54626114778,GBP,B,5810.318737085724,False
AS004626,Citigroup,Bonds,277423.4837763841,CAD,A,17930.586122800974,False
AS004627,Citigroup,Cash,60863.9188421585,CAD,BB,5333.620221870378,False
AS004628,Deutsche Bank,Bonds,25682.76232413837,GBP,AAA,8314.890622754912,False
AS004629,Barclays,Bonds,34532.60267464868,GBP,BBB,20653.316459678936,False
AS004630,Citigroup,Cash,173754.01891657853,EUR,AAA,22507.09037186196,False
AS004631,Deutsche Bank,Cash,11793.590040024797,GBP,A,18586.41610355179,True
AS004632,HSBC,Bonds,34447.028169378784,EUR,B,22932.524408437846,False
AS004633,Citigroup,Bonds,41209.64802535214,EUR,BB,67358.69847724636,True
AS004634,HSBC,Cash,145571.79331813322,USD,BBB,32222.376389680932,False
AS004635,Citigroup,Cash,87683.44070579277,GBP,AA,5757.37133798469,False
AS004636,Deutsche Bank,Bonds,50669.73119482999,USD,CCC,114227.8776522501,True
AS004637,HSBC,Cash,314087.27931583923,CAD,AA,37372.30105594237,False
AS004638,HSBC,Cash,10915.880069288478,CAD,A,13556.092707514628,True
AS004639,Citigroup,Cash,66796.41872703047,USD,BB,12286.258546573084,False
AS004640,Citigroup,Cash,56062.440989355215,USD,A,6807.005523273717,False
AS004641,HSBC,Stocks,103354.44825816584,GBP,A,20273.92222433238,False
AS004642,Citigroup,Stocks,21930.662477643014,GBP,AAA,30530.812732925693,True
AS004643,Barclays,Cash,355332.7885169828,USD,AAA,8600.81862914035,False
AS004644,Citigroup,Cash,202218.09804563865,EUR,BBB,12059.764755258786,False
AS004645,Citigroup,Cash,210983.87225449417,GBP,BB,75001.11864734338,False
AS004646,HSBC,Bonds,8700.264007690037,GBP,BBB,49661.29060515513,True
AS004647,Deutsche Bank,Cash,638565.0098071498,EUR,BBB,15351.335005952793,False
AS004648,Deutsche Bank,Cash,41026.32871435353,USD,CCC,48860.89033105659,True
AS004649,Deutsche Bank,Cash,96284.60231160853,USD,BB,70439.92027908303,False
AS004650,Deutsche Bank,Cash,6504.739282250198,EUR,BBB,63710.9654514025,True
AS004651,Deutsche Bank,Cash,33204.63789607807,EUR,AAA,103517.88907803717,True
AS004652,Barclays,Cash,51956.680737540664,GBP,BBB,17803.4631252912,False
AS004653,Deutsche Bank,Bonds,6517.506285289648,EUR,BB,27405.600487097774,True
AS004654,Citigroup,Cash,251370.33027035667,USD,A,9006.215556626456,False
AS004655,Citigroup,Cash,34000.19227793719,GBP,BB,116770.78923224569,True
AS004656,HSBC,Cash,125354.8276473337,CAD,AA,11443.653400959627,False
AS004657,Deutsche Bank,Cash,84817.11929545576,USD,BB,3133.601868863565,False
AS004658,Deutsche Bank,Bonds,121326.13808511388,USD,BBB,29914.690359939854,False
AS004659,Deutsche Bank,Bonds,63728.62878834849,USD,BB,39681.35104876752,False
AS004660,Barclays,Cash,258778.0011890504,EUR,AAA,14230.099196360698,False
AS004661,Deutsche Bank,Bonds,62479.01417807186,CAD,AA,30654.51440870965,False
AS004662,HSBC,Cash,83972.06102879683,GBP,D,57040.22344797127,False
AS004663,Citigroup,Stocks,34162.16708419117,USD,AAA,31526.85397006883,False
AS004664,Citigroup,Bonds,42635.146233844076,CAD,BBB,19038.700474547983,False
AS004665,HSBC,Stocks,248398.61547642015,USD,AA,22294.910458684433,False
AS004666,Deutsche Bank,Cash,129668.47981496122,GBP,BB,20637.17345928148,False
AS004667,Deutsche Bank,Stocks,211247.41529327983,GBP,AA,25885.64257903607,False
AS004668,Barclays,Bonds,21052.549391577162,EUR,A,65784.27060316548,True
AS004669,Deutsche Bank,Cash,330948.6999134468,EUR,A,9031.386849795572,False
AS004670,Citigroup,Cash,7089.962789170987,CAD,AAA,16472.424279340827,True
AS004671,Barclays,Stocks,100248.36773781553,EUR,BBB,9649.644315941727,False
AS004672,Citigroup,Cash,20554.30438507672,EUR,A,13300.902067650095,False
AS004673,Deutsche Bank,Cash,946662.0409541439,USD,BBB,4935.483436411422,False
AS004674,HSBC,Bonds,62493.21354487463,USD,BBB,9024.389235962175,False
AS004675,Barclays,Stocks,20365.32417279019,CAD,BBB,23381.593423730472,True
AS004676,Deutsche Bank,Cash,294752.5708060327,USD,BBB,82758.18342614299,False
AS004677,Citigroup,Stocks,25528.229502568156,CAD,AA,6192.090255454215,False
AS004678,HSBC,Cash,36260.6621820494,CAD,BBB,135841.03832668165,True
AS004679,Barclays,Cash,32899.6618932459,USD,BBB,24869.806537788674,False
AS004680,Barclays,Cash,30285.071099419572,EUR,BB,6771.815038278869,False
AS004681,Deutsche Bank,Stocks,28725.83823726352,EUR,A,25362.962558480544,False
AS004682,HSBC,Stocks,193062.19208221178,EUR,CCC,70722.92719291238,False
AS004683,Deutsche Bank,Cash,92817.71782115402,EUR,BB,85177.62251958028,False
AS004684,Barclays,Bonds,158271.61427156598,EUR,A,21378.600087644576,False
AS004685,Barclays,Cash,67393.6740031456,EUR,BB,8152.917492314551,False
AS004686,HSBC,Cash,54778.027520045645,CAD,AA,80427.26873700247,True
AS004687,Barclays,Cash,50009.75769981359,GBP,BB,14880.382623685997,False
AS004688,HSBC,Bonds,199196.12089540472,EUR,BBB,29521.082382988356,False
AS004689,Citigroup,Stocks,13609.771156371784,EUR,BB,9724.125083492489,False
AS004690,HSBC,Bonds,20568.369907761207,CAD,A,231976.5109900514,True
AS004691,Barclays,Stocks,24196.645178019186,USD,BBB,111340.9787446543,True
AS004692,HSBC,Bonds,57908.97804724365,CAD,BBB,23418.794143695937,False
AS004693,Citigroup,Cash,433236.7589224238,EUR,AA,1830.249587615183,False
AS004694,Deutsche Bank,Cash,94695.05789921891,USD,A,9721.2515464905,False
AS004695,Deutsche Bank,Cash,828015.7857830388,EUR,A,31903.159601570544,False
AS004696,Deutsche Bank,Stocks,29650.088815549985,USD,AA,17464.317509833083,False
AS004697,Deutsche Bank,Cash,110417.31431027205,GBP,BBB,3211.6983558878132,False
AS004698,HSBC,Bonds,197954.67492629596,CAD,A,22822.68980308145,False
AS004699,Deutsche Bank,Bonds,51113.353738850805,GBP,AA,52799.16329961954,True
AS004700,Barclays,Bonds,12809.361282192158,GBP,BBB,5579.013789168771,False
AS004701,Barclays,Stocks,28431.737618203177,GBP,AA,9636.348126954243,False
AS004702,Barclays,Cash,28859.74355772289,GBP,B,3109.2957269371377,False
AS004703,HSBC,Cash,55553.05827861774,USD,A,257412.03914649202,True
AS004704,Deutsche Bank,Cash,27894.264220355126,GBP,A,11613.532846491056,False
AS004705,HSBC,Bonds,377653.31268746825,CAD,A,6086.212632511142,False
AS004706,Deutsche Bank,Cash,18891.85672218588,GBP,A,12281.323077309125,False
AS004707,Deutsche Bank,Stocks,23568.11656459211,EUR,BBB,13571.732422195322,False
AS004708,Citigroup,Stocks,5885.090628050745,USD,A,50507.3175801729,True
AS004709,Citigroup,Bonds,114648.37032377375,CAD,AA,5006.201076837095,False
AS004710,Deutsche Bank,Bonds,54289.28093546151,EUR,A,18922.130463318947,False
