Loan_ID,Bank,Client_Type,Loan_Amount,Balance,Rate,Term_Months,Start_Date,End_Date,Days_Overdue,Rating,Default_Prob,Loss_Given_Default,Status
LN004143,Barclays,Corporate,77578.0970774357,60566.03550162457,4.94538203892039,12,2024-08-28,2025-08-23,0,BB,0.10234762182616741,0.27129906645432667,Performing
LN004144,HSBC,Corporate,12169.338194935364,11873.191640886736,7.426658637919521,120,2023-02-13,2032-12-22,0,A,0.032343988672602915,0.24799231589984416,Performing
LN004145,Barclays,Corporate,32857.910220140766,29981.939887452387,3.5000853720123084,120,2023-03-10,2033-01-16,0,A,0.11104975329669775,0.4538131301447008,Performing
LN004146,Citigroup,Corporate,16005.937819482964,12017.660816953212,6.600474692162586,120,2024-07-12,2034-05-21,0,BBB,0.01505250159912712,0.28022448203431427,Performing
LN004147,Deutsche Bank,Corporate,38160.73531283041,37955.897027586885,3.4862244974654613,60,2024-03-13,2029-02-15,0,BB,0.04221657210588727,0.2598332250899438,Performing
LN004148,HSBC,Individual,53590.00705399091,42549.78655421566,5.628570710910172,36,2023-04-04,2026-03-19,60,A,0.08122570549218568,0.09283946347772178,Delinquent
LN004149,HSBC,Corporate,154338.1617896322,113335.35041518627,4.726810060950227,120,2022-06-16,2032-04-24,60,AA,0.08560164516916284,0.4724007284546321,Delinquent
LN004150,Barclays,Corporate,28249.69941637911,26972.687744135626,5.9748780969163695,120,2023-12-11,2033-10-19,0,AA,0.04471014148643885,0.09330818338907539,Performing
LN004151,HSBC,Corporate,2936.7735795227104,2447.415577726706,5.241902643503819,60,2022-07-18,2027-06-22,0,BBB,0.024911920835141255,0.3085931261224814,Performing
LN004152,Citigroup,Corporate,21562.3770477828,18803.514259643754,2.5871402410850592,120,2022-11-18,2032-09-26,0,AA,0.07709425526301127,0.3582569146667508,Performing
LN004153,Citigroup,Corporate,7420.739447428133,6327.400934284852,3.067703313691702,36,2022-02-21,2025-02-05,0,AAA,0.02604290140800877,0.044099410441471414,Performing
LN004154,HSBC,Corporate,20651.072523273222,16275.386503039077,6.764690518643373,36,2023-12-18,2026-12-02,30,AA,0.004531026400195756,0.06654155459346835,Delinquent
LN004155,Citigroup,Corporate,32644.70861829918,24515.6402642122,4.698534827021188,60,2023-01-06,2027-12-11,0,B,0.03713690463153782,0.3866070802137445,Performing
LN004156,Barclays,Individual,65099.452524186534,48312.33054843352,4.860207676642265,12,2023-10-06,2024-09-30,0,BB,0.043917782394827375,0.21760362354006887,Performing
LN004157,Deutsche Bank,Corporate,108153.98813478739,80301.47660940638,5.876968654807856,12,2024-01-04,2024-12-29,90,A,0.02930483769890439,0.45421556981739325,Default
LN004158,HSBC,Corporate,79192.05351153194,70108.98491471326,5.7169195871288565,120,2024-07-26,2034-06-04,0,BBB,0.004353799788207017,0.24614479796273545,Performing
LN004159,Deutsche Bank,Corporate,13016.187786617304,9170.711552348,4.720794355008065,12,2023-05-15,2024-05-09,0,B,0.009176925626080256,0.5135038251285486,Performing
LN004160,Deutsche Bank,Corporate,9714.604820290828,6987.678099581963,4.228043182280931,36,2022-12-05,2025-11-19,0,B,0.011250876089770361,0.19373969693436183,Performing
LN004161,Citigroup,Corporate,24383.056085646967,17733.510031008864,5.870821200694232,120,2023-07-27,2033-06-04,0,A,0.01623880637504994,0.11221566466931263,Performing
LN004162,Barclays,Individual,39381.25853335836,35869.76704335856,4.13788987341731,120,2022-01-31,2031-12-10,0,BBB,0.011580205692361947,0.10455743537300448,Performing
LN004163,Barclays,Corporate,77045.56791233312,76532.05024974511,2.8667969336998844,60,2023-09-21,2028-08-25,0,AA,0.022336893107939536,0.5461498069394423,Performing
LN004164,Barclays,Corporate,14353.031051960377,11928.276720903892,1.0,60,2022-06-08,2027-05-13,0,BBB,0.013030832632033255,0.38305564523659696,Performing
LN004165,HSBC,Corporate,19893.287100479378,15488.921994715569,3.902567040703218,12,2024-05-06,2025-05-01,0,AA,0.06081070563659845,0.7219840574346874,Performing
LN004166,Deutsche Bank,Corporate,14873.030891917588,10729.269050556744,4.995063329345892,36,2024-09-02,2027-08-18,0,BB,0.03836913499200956,0.5211226078657835,Performing
LN004167,Citigroup,Corporate,8205.803610251096,6034.334710742512,1.5474615687022477,36,2022-04-07,2025-03-22,30,CCC,0.039279164286911306,0.38507906929813307,Delinquent
LN004168,Barclays,Corporate,43488.53205302657,31432.403669179886,9.82739245666463,12,2024-04-15,2025-04-10,0,AA,0.005538291846472916,0.4523748842584084,Performing
LN004169,HSBC,Individual,30101.234228442278,28270.933545925,8.66235148677613,12,2022-12-26,2023-12-21,90,BB,0.024990836682594237,0.39083588850773865,Default
LN004170,Citigroup,Corporate,48065.642756013025,35731.61926270633,5.138450572609374,60,2024-03-07,2029-02-09,0,A,0.015873929707253265,0.47245217692720576,Performing
LN004171,Barclays,Corporate,26545.906685165482,25816.178292132914,5.356816706978441,12,2022-08-09,2023-08-04,0,BBB,0.06439113700467551,0.38459121325302187,Performing
LN004172,Deutsche Bank,Corporate,26235.381003992934,22793.860117531873,1.8763733636732631,12,2023-01-11,2024-01-06,90,AA,0.021879790199467047,0.34643788793987784,Default
LN004173,Barclays,Corporate,60180.45200975642,57680.44876558113,8.654177298756505,120,2024-03-27,2034-02-03,0,AA,0.09508081048547037,0.5770950022433732,Performing
LN004174,Deutsche Bank,Individual,3395.449547952697,2979.825600736651,3.906088541211274,60,2023-02-08,2028-01-13,0,AAA,0.001337602080287302,0.02756724458530563,Performing
LN004175,HSBC,Corporate,9367.594689422462,6918.952656482472,7.822706675364748,12,2024-01-01,2024-12-26,0,B,0.018628900766292818,0.250698402569928,Performing
LN004176,Barclays,Corporate,35454.91749635701,28834.087840879758,7.45362789236559,120,2023-01-19,2032-11-27,0,A,0.08203201645599971,0.2800063759591851,Performing
LN004177,Deutsche Bank,Corporate,33111.269311027485,26954.054964085823,2.8963877071467135,12,2023-04-17,2024-04-11,0,AA,0.047567963302165124,0.4171731788058217,Performing
LN004178,Deutsche Bank,Corporate,14523.31744629965,13518.311808540135,5.127595223563349,12,2023-08-21,2024-08-15,60,BB,0.10600428434375243,0.08966981247410472,Delinquent
LN004179,Deutsche Bank,Corporate,8802.867782741332,7549.152673012715,4.438618275247388,12,2024-04-08,2025-04-03,60,AAA,0.047431439168667336,0.20171415267745368,Delinquent
LN004180,HSBC,Corporate,90704.3390589505,70164.61853164673,2.659758007205287,12,2022-04-01,2023-03-27,0,A,0.06291638369919095,0.14892830026889867,Performing
LN004181,Barclays,Individual,8739.024967894784,6469.785903177245,4.542971443677194,120,2023-02-15,2032-12-24,0,AA,0.06768833619269166,0.3011616233117676,Performing
LN004182,Barclays,Corporate,41405.52974940549,31857.80693171842,5.0144887709119725,36,2024-11-06,2027-10-22,30,A,0.05567838109406267,0.19992917981127747,Delinquent
LN004183,Deutsche Bank,Corporate,3872.4140113369494,3512.910914136905,5.366266776006532,36,2022-06-30,2025-06-14,30,AAA,0.02343626629293796,0.35254606474880334,Delinquent
LN004184,Deutsche Bank,Corporate,14160.802894771916,12864.898037469691,6.173552483648303,60,2024-08-02,2029-07-07,0,A,0.007368631769038364,0.2331449437423433,Performing
LN004185,Barclays,Individual,39981.876629834886,35780.34621480313,3.110180293860899,12,2023-10-16,2024-10-10,0,BB,0.05348945422471469,0.33761419800994047,Performing
LN004186,Citigroup,Corporate,4011.2916836336844,2899.788285261126,4.809036197294335,120,2022-10-24,2032-09-01,0,AA,0.0024607860558430762,0.26389031705272964,Performing
LN004187,Citigroup,Individual,30898.803958321165,24751.50462302291,4.239950417196552,12,2022-05-17,2023-05-12,30,CCC,0.05587455466178088,0.3335577771550637,Delinquent
LN004188,Deutsche Bank,Corporate,63486.27034756346,54360.11079784469,4.123457308424702,12,2023-02-03,2024-01-29,0,AA,0.0048568536057248665,0.5805929995435659,Performing
LN004189,Deutsche Bank,Corporate,43651.14359910242,32829.887109303854,2.2775739234102916,12,2023-05-22,2024-05-16,0,B,0.019966028018141253,0.5117995713616256,Performing
LN004190,Citigroup,Corporate,8855.556936317602,7985.91826841329,2.6317879371855235,36,2023-02-24,2026-02-08,30,AA,0.020052949956968467,0.19654170397903692,Delinquent
LN004191,Barclays,Corporate,11033.396771836733,7903.343476338559,3.036085042152001,36,2022-05-06,2025-04-20,0,AAA,0.0017022391894535376,0.3782248170260981,Performing
LN004192,Barclays,Individual,46011.94760585606,43220.03303472204,5.18892774001133,12,2023-09-05,2024-08-30,0,BBB,0.0639692685019959,0.26810877774404207,Performing
LN004193,HSBC,Corporate,30732.493076349725,27169.80851717993,4.816789228665336,120,2024-07-29,2034-06-07,0,BBB,0.03483084164198325,0.6007828760490364,Performing
LN004194,Barclays,Corporate,76810.23163849839,56001.417059071166,4.743346562123416,12,2022-10-24,2023-10-19,0,BB,0.010351899435221641,0.17389555015832112,Performing
LN004195,Citigroup,Corporate,5575.763983349489,5431.133300756802,4.569526595031343,12,2024-01-11,2025-01-05,60,BBB,0.05624959837725546,0.18880191979721603,Delinquent
LN004196,Deutsche Bank,Individual,5631.109100266274,4225.691241609402,4.4185698344884505,36,2022-02-14,2025-01-29,0,AA,0.045099999991325405,0.35203371603049355,Performing
LN004197,Barclays,Individual,11480.924419395455,9303.771343439994,1.0917713847724015,60,2024-03-13,2029-02-15,0,A,0.003816179354093475,0.34341739448379943,Performing
LN004198,Barclays,Corporate,8161.577701416365,7076.270420049454,5.6318737667697425,120,2023-11-02,2033-09-10,30,AA,0.0022674075104613892,0.2670838352250957,Delinquent
LN004199,HSBC,Corporate,15114.554716024073,13673.621758953683,7.238572363037567,36,2024-04-29,2027-04-14,0,BB,0.0042058543595093175,0.4323694087398483,Performing
LN004200,HSBC,Corporate,21914.041388466194,19475.0361077416,3.759932372623016,12,2024-06-10,2025-06-05,0,BBB,8.887367747085759e-05,0.14455559320314754,Performing
LN004201,Citigroup,Corporate,4954.796740983553,4816.530867310027,3.2230817803742005,12,2022-05-30,2023-05-25,30,AAA,0.015743855878378028,0.1282755910295896,Delinquent
LN004202,Deutsche Bank,Individual,15427.044828959934,14013.30415215113,5.971089110938846,12,2022-11-23,2023-11-18,0,AA,0.009350361682542144,0.1964159208537555,Performing
LN004203,Barclays,Corporate,26868.502945860106,19337.21535551656,7.667004429814181,36,2024-06-11,2027-05-27,0,CCC,0.02996600062162055,0.3503981318765052,Performing
LN004204,HSBC,Corporate,10683.78272103538,7588.153482841654,5.285052724449104,120,2024-08-28,2034-07-07,0,A,0.023586770405352172,0.23953444813671726,Performing
LN004205,Barclays,Corporate,17779.052797928918,12486.80479152736,7.981659607791331,36,2022-09-05,2025-08-20,0,A,0.01732023764301216,0.2985020451807124,Performing
LN004206,Barclays,Corporate,33041.49405447604,26204.75786680199,8.156805816736032,120,2023-07-12,2033-05-20,0,CCC,0.025270927774167423,0.13290692880055183,Performing
LN004207,Citigroup,Corporate,29696.099491264627,21262.524052015975,6.406850736164989,12,2024-11-18,2025-11-13,90,AA,0.02391678570270179,0.46761683973876755,Default
LN004208,Deutsche Bank,Corporate,47951.60160758406,44932.81357330484,4.170166394502288,120,2023-10-10,2033-08-18,0,AA,0.04103199561521477,0.28402726246895643,Performing
LN004209,Deutsche Bank,Individual,61470.30035821444,60096.8619892566,2.2756223913621954,12,2022-08-22,2023-08-17,90,AAA,0.006508493905733915,0.4507244628220786,Default
LN004210,HSBC,Corporate,30824.047530405423,22724.90026551335,2.8331277187736914,120,2024-07-22,2034-05-31,0,A,0.002756371285626144,0.5576126418622331,Performing
LN004211,Deutsche Bank,Individual,15306.984739786729,11738.523506275784,3.814833006762367,12,2024-09-27,2025-09-22,0,B,0.004020332836230894,0.021730926463552437,Performing
LN004212,Citigroup,Corporate,25459.35851601394,19305.217807924964,5.96241463940853,36,2024-09-30,2027-09-15,0,BB,0.06580643947756121,0.3502164347538383,Performing
LN004213,Deutsche Bank,Individual,37948.70278826601,35921.50433058926,5.990389091532461,120,2024-11-25,2034-10-04,0,AA,0.010040835044442444,0.25120190097082423,Performing
LN004214,Citigroup,Corporate,64526.97135145302,60523.94805539729,2.945171360055333,36,2024-10-21,2027-10-06,0,BB,0.06618189893157933,0.18967495181707747,Performing
LN004215,Barclays,Individual,171470.0815227092,165722.60938970814,6.351013923298273,36,2023-10-16,2026-09-30,60,A,0.062119207784075085,0.2734317827809718,Delinquent
LN004216,HSBC,Corporate,29018.662135906245,26087.32999518873,3.367078316092744,36,2024-05-17,2027-05-02,0,BB,0.04323808551781184,0.8360782877422155,Performing
LN004217,Citigroup,Individual,22813.082173699095,18729.46591028657,3.128684075787966,12,2023-01-19,2024-01-14,60,A,0.03360529335044329,0.21442497222828383,Delinquent
LN004218,HSBC,Corporate,7931.830791531605,7716.053991954749,2.0439654176313957,60,2024-11-08,2029-10-13,0,A,0.05219607083768383,0.37587971949028054,Performing
LN004219,Deutsche Bank,Corporate,3140.0558384144724,2802.4375244092475,2.462777158973687,120,2023-07-21,2033-05-29,0,AAA,0.020735817337919137,0.27650331988397825,Performing
LN004220,Citigroup,Corporate,150618.69109445685,109208.57261718212,6.398256568410716,60,2024-01-15,2028-12-19,0,AAA,0.018943399975321466,0.24128156699966716,Performing
LN004221,Citigroup,Individual,138468.84423433113,108837.94362558184,3.499984685299297,12,2023-03-20,2024-03-14,90,AA,0.03479439527696534,0.5667108027330233,Default
LN004222,HSBC,Individual,96988.30989072518,85040.83377709739,1.064604868719083,120,2022-09-26,2032-08-04,0,AAA,0.07699016066647804,0.37150447512602863,Performing
LN004223,Barclays,Corporate,32573.543571571518,27614.767042526626,3.0470306614076406,120,2024-02-19,2033-12-28,0,BBB,0.19532114802467104,0.2211501754085914,Performing
LN004224,HSBC,Individual,65534.4982537962,51356.83459855324,5.662215835593053,120,2024-06-03,2034-04-12,30,A,0.022034176498798002,0.2087204980790088,Delinquent
LN004225,HSBC,Individual,49313.84128628538,37288.90951232973,1.6235095359023304,12,2022-09-05,2023-08-31,0,B,0.0017388009701675953,0.2159268286813973,Performing
LN004226,Barclays,Individual,19741.08773229703,14217.118244774592,2.9987710618426586,12,2024-03-11,2025-03-06,30,BBB,0.004428227378970678,0.5927835811320591,Delinquent
LN004227,Deutsche Bank,Corporate,10201.992545654084,9872.687414295571,3.9239236935925743,12,2023-03-02,2024-02-25,0,BBB,0.001444408757171747,0.2802811695645586,Performing
LN004228,Citigroup,Individual,17493.003473472658,15307.378055166599,5.7647870706049025,36,2023-10-23,2026-10-07,0,A,0.06375103786951564,0.18845490605405518,Performing
LN004229,Barclays,Corporate,25309.249709108008,23495.911024331675,3.6014105246948236,120,2024-07-22,2034-05-31,0,BBB,0.013107406134456937,0.4314139098720168,Performing
LN004230,HSBC,Corporate,3691.913306992495,2716.948731731053,3.33678948673304,60,2024-09-10,2029-08-15,0,D,0.02230130960625468,0.4167868519345925,Performing
LN004231,Barclays,Individual,47670.96672744428,35620.70494277651,5.016642314828144,12,2022-05-24,2023-05-19,0,AAA,0.12600132660979257,0.5295930533871308,Performing
LN004232,Deutsche Bank,Corporate,23658.356409952103,17358.9658828065,9.523452329565767,12,2024-10-01,2025-09-26,0,A,0.002329294106532179,0.5285712358211637,Performing
LN004233,Barclays,Individual,4503.532422156594,4303.329494113333,6.158417770161276,60,2022-05-23,2027-04-27,60,BBB,0.025953698026447477,0.39552781330977693,Delinquent
LN004234,Deutsche Bank,Individual,33576.39512237762,27697.430900214975,3.534756431385077,36,2023-03-01,2026-02-13,0,B,0.028631950569300634,0.2216378482524802,Performing
LN004235,Deutsche Bank,Corporate,24421.51034211558,18977.97885415477,4.869537274512441,12,2023-01-17,2024-01-12,0,BBB,0.07544241272411092,0.18645418364791047,Performing
LN004236,Citigroup,Corporate,112716.06264373382,81542.38701610865,5.855133435534786,120,2022-02-22,2032-01-01,0,BB,0.006731423047145772,0.2940071139918812,Performing
LN004237,Deutsche Bank,Corporate,10817.13312510015,7995.004637024069,3.490133135932876,120,2023-10-02,2033-08-10,30,AAA,0.014471007698248052,0.3395797542360915,Delinquent
LN004238,Deutsche Bank,Corporate,1408.5903997941446,1075.3791781976247,4.681549139828102,120,2024-07-29,2034-06-07,90,A,0.028037941806266623,0.28413287476684546,Default
LN004239,Citigroup,Individual,9561.628751274451,7591.600024451043,6.46470010614042,120,2022-11-22,2032-09-30,0,AA,0.028566804946060613,0.5202800136942153,Performing
LN004240,Barclays,Corporate,32850.07917776072,28686.14702734412,1.5401460426642006,36,2024-04-11,2027-03-27,0,BBB,0.031732332654129725,0.3083400422711968,Performing
LN004241,Citigroup,Corporate,25263.321008612347,19924.618009096306,5.1602891961571205,36,2023-01-30,2026-01-14,0,BB,0.06934050318650672,0.41591706868193984,Performing
LN004242,HSBC,Individual,11208.462492102062,8467.69972471492,1.4776843736220355,12,2023-02-09,2024-02-04,0,B,0.08942091544864601,0.31950012243485004,Performing
LN004243,HSBC,Corporate,33622.38604100144,29109.08056546719,4.946208037584093,60,2023-01-09,2027-12-14,0,D,0.06837720934327755,0.30307856499618024,Performing
LN004244,Citigroup,Individual,15577.921790777656,14037.378600794866,2.335129143641487,12,2022-09-26,2023-09-21,0,A,0.06913971297570627,0.24294034570323794,Performing
LN004245,Citigroup,Corporate,3384.6658847405397,2548.9803749286752,3.6761353623482376,36,2022-10-11,2025-09-25,0,BBB,0.06526565233295148,0.08173314062439277,Performing
LN004246,Barclays,Corporate,13910.835422009972,11724.476791513123,6.106561297325918,36,2022-05-24,2025-05-08,0,BBB,0.11764092980757469,0.10530435365255858,Performing
LN004247,Deutsche Bank,Individual,162140.6865489688,130860.77646724253,5.608755034603214,120,2024-01-31,2033-12-09,0,AA,0.11635808780336558,0.7614937695560212,Performing
LN004248,HSBC,Corporate,37872.99451857486,34030.6114265988,3.097770361643581,36,2022-12-26,2025-12-10,0,AA,0.04338348252539266,0.4203855498872941,Performing
LN004249,Barclays,Corporate,16610.27218218617,13552.74355377617,1.4645554073278229,12,2024-07-11,2025-07-06,0,AA,0.025572497006807728,0.05223234737457762,Performing
LN004250,Barclays,Individual,9705.88619424016,9486.796918388789,5.160413062437723,12,2024-10-18,2025-10-13,0,BBB,0.007997794178008139,0.49510781950777777,Performing
LN004251,Deutsche Bank,Individual,20472.62872673268,14613.34386322783,3.1456726196894014,12,2022-10-19,2023-10-14,60,AA,0.05154695727374669,0.30046844932542305,Delinquent
LN004252,Deutsche Bank,Individual,33919.67043273442,32631.85998023262,5.558950408769813,60,2022-08-19,2027-07-24,0,BBB,0.02191627434884495,0.4039021086165828,Performing
LN004253,Barclays,Individual,38742.0970022532,27295.486604308844,4.18684683523431,60,2024-01-02,2028-12-06,0,BBB,0.13171264502900612,0.3492637541629975,Performing
LN004254,HSBC,Individual,19373.780799784367,13794.917207386105,8.547146859834717,60,2023-04-10,2028-03-14,0,BBB,0.08236461931134301,0.44494379123284417,Performing
LN004255,Barclays,Corporate,64333.34524106758,51334.29065061398,4.304000566422978,12,2022-07-11,2023-07-06,0,A,0.013432967739105956,0.316820274173378,Performing
LN004256,HSBC,Corporate,7277.334613231739,5520.608147687866,4.112741381728221,120,2023-12-11,2033-10-19,0,BBB,0.007065409327438448,0.5354484628024199,Performing
LN004257,Deutsche Bank,Individual,9588.078214361838,8638.772583301696,7.0963482052538485,36,2022-08-15,2025-07-30,0,AA,0.001028962602990466,0.250446348117085,Performing
LN004258,Citigroup,Corporate,29674.810694600554,24351.19728930491,5.285817900854753,60,2024-02-12,2029-01-16,0,AA,0.016745148335988974,0.13413151180860494,Performing
LN004259,HSBC,Corporate,4581.082989999903,3701.2051250825866,4.491385818151481,120,2022-05-09,2032-03-17,0,AAA,0.03075508586034029,0.10525688823275933,Performing
LN004260,Barclays,Corporate,5554.192627815498,5091.464416930389,1.9664666076278179,60,2024-02-22,2029-01-26,0,AA,0.031674683908965454,0.2745077447502963,Performing
LN004261,Barclays,Corporate,53216.62732051097,47585.513869614944,4.668268841557569,12,2024-12-30,2025-12-25,0,BBB,0.1167706673346405,0.2924192139345286,Performing
LN004262,HSBC,Individual,28023.482807430857,26317.909048342095,4.291904545413969,60,2024-05-07,2029-04-11,0,CCC,0.003819162199363299,0.39365863559169767,Performing
LN004263,Barclays,Corporate,14423.589992848616,11800.944063543046,4.269871941032223,36,2023-11-13,2026-10-28,30,CCC,0.011339232430429594,0.40308522866649443,Delinquent
LN004264,Citigroup,Corporate,11744.598766302192,9459.682518737072,4.528024001859363,12,2022-06-13,2023-06-08,0,AAA,0.10187330444566023,0.25612904358081157,Performing
LN004265,Citigroup,Corporate,8450.321850048858,7503.866300720529,6.407297266473067,36,2022-02-03,2025-01-18,30,BBB,0.028963652456080576,0.0768497314374917,Delinquent
LN004266,Deutsche Bank,Individual,7370.814659682105,6731.874213048392,5.707725088332455,120,2024-08-27,2034-07-06,0,AAA,0.014322403210854043,0.09842476920015325,Performing
LN004267,Citigroup,Corporate,4258.6689570854,3187.5095787118075,1.86299440644789,60,2024-01-29,2029-01-02,0,BBB,0.02906273994730492,0.045107136782548136,Performing
LN004268,Citigroup,Corporate,10826.443689590364,8986.153282912095,3.3407114798929376,12,2024-09-26,2025-09-21,0,AAA,0.056497883406737136,0.09662722336796611,Performing
LN004269,Deutsche Bank,Corporate,77066.34781642997,58268.43657078376,5.5020831729188435,120,2024-09-06,2034-07-16,0,BB,0.04910300679645354,0.6202992584035728,Performing
LN004270,Deutsche Bank,Corporate,25221.27049778299,21517.69809228124,4.662763703043736,120,2024-06-11,2034-04-20,30,B,0.038974187910566074,0.5085349753755097,Delinquent
LN004271,Barclays,Corporate,9880.105247606994,8133.1617036928155,5.184088125970424,120,2022-07-27,2032-06-04,0,BBB,0.13687775546571695,0.18713338665408247,Performing
LN004272,HSBC,Corporate,12747.398763000392,10990.840074126863,2.9305331993168675,60,2022-01-24,2026-12-29,0,BBB,0.008020369838111099,0.4123700501414704,Performing
LN004273,Barclays,Individual,28847.399981866718,27082.163549259625,7.495887072057686,60,2022-11-17,2027-10-22,0,AA,0.05363022343988211,0.11883824134561952,Performing
LN004274,Citigroup,Corporate,20826.84673956882,15170.951816479177,5.698643666282098,36,2023-07-10,2026-06-24,0,AAA,0.04900520951145841,0.5539618766181228,Performing
LN004275,HSBC,Individual,23282.53286559004,22266.601910084308,8.149090510803662,36,2022-02-07,2025-01-22,0,AAA,0.07942542679914133,0.23288783881423944,Performing
LN004276,Citigroup,Corporate,1618.0018761030158,1477.8467355463933,8.20572278855492,12,2022-01-17,2023-01-12,0,AAA,0.013112398356014436,0.1945052896704367,Performing
LN004277,Citigroup,Corporate,69965.05688301295,60947.24818573991,4.22559909587774,36,2023-12-04,2026-11-18,0,BBB,0.03172126252487435,0.2317875486782486,Performing
LN004278,Citigroup,Corporate,26943.500430472595,23319.90708992527,2.6862869363333197,60,2023-04-03,2028-03-07,0,AA,0.003715185429955419,0.29439490845623445,Performing
LN004279,Citigroup,Corporate,23820.628224974702,21538.681649569455,5.8323538259636205,36,2024-10-07,2027-09-22,0,BBB,0.06332982560496934,0.5503082130269306,Performing
LN004280,Barclays,Corporate,73946.96297488941,56139.295612276175,6.974219849817332,120,2024-11-04,2034-09-13,0,A,0.0071714459500977846,0.7059584941256563,Performing
LN004281,Citigroup,Corporate,6482.6163232587505,5162.572999526825,7.403651324438913,120,2024-03-25,2034-02-01,0,AA,0.024969505998649336,0.24258131732188112,Performing
LN004282,Citigroup,Individual,8976.729603959371,7468.120969124241,6.513206070882391,36,2024-09-27,2027-09-12,30,BB,0.007648095720701329,0.22467588352154838,Delinquent
LN004283,Deutsche Bank,Corporate,87369.10878495869,62540.999255268754,6.987323938003721,36,2022-01-31,2025-01-15,30,BBB,0.018473722635220145,0.7661841751587906,Delinquent
LN004284,Barclays,Corporate,13768.183646285814,12295.533363975312,3.948833056637287,120,2023-06-27,2033-05-05,0,A,0.019686670008906376,0.2444598929702684,Performing
LN004285,Barclays,Corporate,11489.83214017792,10707.975019865959,6.5244077898685635,120,2022-04-04,2032-02-11,30,AA,0.01454924912636028,0.4928756655428689,Delinquent
LN004286,Barclays,Individual,9856.681655133862,8155.798319613929,4.512746841208522,120,2023-09-13,2033-07-22,0,BB,0.10138452069511916,0.45288534083223436,Performing
LN004287,Citigroup,Corporate,8462.489444477089,6802.326966894371,4.981538597422364,36,2024-03-04,2027-02-17,0,BB,0.09948180468714128,0.5869518318053949,Performing
LN004288,Barclays,Corporate,26833.753486251513,25690.89348441837,7.37203534007178,60,2023-09-18,2028-08-22,0,AAA,0.09682740321075956,0.6688982068488659,Performing
LN004289,HSBC,Individual,73991.23038828369,69047.7065516071,6.20759295047534,60,2024-11-07,2029-10-12,0,A,0.02832383758965324,0.11596488572056049,Performing
LN004290,Citigroup,Corporate,13887.960034977563,12188.42893009021,2.873745893307302,12,2022-08-15,2023-08-10,0,AAA,0.019665897396611107,0.21213534332752576,Performing
LN004291,HSBC,Individual,30689.876010444423,30627.15684209825,7.593177010233812,120,2022-03-25,2032-02-01,90,BBB,0.05720924466091683,0.11364446477196721,Default
LN004292,Barclays,Individual,29271.444777997123,27212.23598443433,5.541360174121538,36,2024-11-11,2027-10-27,0,BBB,0.0006860997620328521,0.32333435679313843,Performing
LN004293,Citigroup,Corporate,23273.901181404006,17532.72600221801,4.656366988718726,36,2024-03-26,2027-03-11,30,BBB,0.029504716405314574,0.29211793406241254,Delinquent
LN004294,Barclays,Corporate,49862.61109209474,39433.33446719358,1.9887203715709587,60,2023-08-31,2028-08-04,0,A,0.031694026132747403,0.4016282254516604,Performing
LN004295,Citigroup,Corporate,58821.617884737025,54884.14254840418,4.1093852032731055,12,2023-09-13,2024-09-07,0,BB,0.021498292660345655,0.6127459686145862,Performing
LN004296,Barclays,Corporate,81329.1757183152,64379.121612018134,6.234296502354848,36,2024-09-02,2027-08-18,0,AA,0.002363319753056673,0.05116665995356641,Performing
LN004297,HSBC,Individual,52168.39935358614,41208.1282878966,5.065220106444963,12,2024-01-08,2025-01-02,0,BBB,0.04446780356581115,0.21759201798553035,Performing
LN004298,Barclays,Corporate,133841.19407667997,128337.51305750453,3.917410109961198,60,2024-09-13,2029-08-18,0,A,0.06136798209243915,0.08379583048507752,Performing
LN004299,Deutsche Bank,Corporate,5203.370055870696,4762.48971430061,5.395299257052217,12,2023-09-27,2024-09-21,30,BBB,0.05103347944523134,0.3909750482229847,Delinquent
LN004300,Deutsche Bank,Individual,17403.553872522596,14010.09596840791,4.765342673894122,36,2024-06-10,2027-05-26,0,A,0.15047075389094897,0.31653122579396814,Performing
LN004301,Citigroup,Individual,11223.127495292218,9705.059446331006,8.82516744924353,120,2022-04-26,2032-03-04,0,D,0.024171553029999824,0.5464712612881194,Performing
LN004302,Deutsche Bank,Individual,9621.82015949796,9510.372299646051,3.9559750553077757,120,2024-11-04,2034-09-13,0,BB,0.018116564217996154,0.30614963880906076,Performing
LN004303,Deutsche Bank,Corporate,33229.87163223573,32902.795074277165,4.888154717172658,12,2024-10-16,2025-10-11,0,B,0.01757952839230733,0.2506470122904134,Performing
LN004304,Deutsche Bank,Individual,22980.18514397634,16347.132335669274,4.840267048626424,12,2024-09-02,2025-08-28,0,B,0.10333472842464811,0.20513693768141705,Performing
LN004305,Citigroup,Corporate,306062.44512984034,219257.24767957858,5.495392660184495,60,2023-05-29,2028-05-02,0,A,0.03066737646770065,0.2287327624975099,Performing
LN004306,Citigroup,Corporate,7445.132805170842,6365.38923757599,4.582021415618588,36,2024-01-19,2027-01-03,0,A,0.037718882985748,0.3606733483546031,Performing
LN004307,Barclays,Individual,2803.0016018040906,2651.6811240906727,5.492532769128596,60,2022-08-03,2027-07-08,0,BBB,0.030188464741564836,0.11518461289887555,Performing
LN004308,Citigroup,Individual,89283.3336426452,82918.49355631717,5.730524633526336,36,2023-09-19,2026-09-03,0,BB,0.012102597898540202,0.48386416100335106,Performing
