Loan_ID,Principal_Amount,Days_Past_Due,Loan_Status,Credit_Score,Collateral_Value,Commitment_Amount,Provision_Amount
L014255,916832.0813484566,0,Active,345,339187.34616088634,3696.0020484199663,76929.7950652134
L014256,304871.5111732418,0,Active,519,399445.64185562095,463030.3415149954,25168.001249625682
L014257,950301.359927383,0,Active,377,676943.6306678402,291395.1776828729,39582.805941115286
L014258,160150.29075404408,0,Active,577,701604.073787888,85550.67834191765,4869.483525323204
L014259,91149.08981755562,30,Active,828,422849.48873204674,307833.17595671123,12714.451641258029
L014260,437299.3621986257,0,Active,396,159304.20290469937,1257.3636635874186,64950.230900520146
L014261,830039.7389554242,0,Active,780,398512.6819512095,186841.4678135299,22179.91656307282
L014262,478686.91932711116,0,Active,401,741442.2859013742,383968.07951654313,41557.861391112136
L014263,830993.810755209,0,Active,370,488478.0681289789,49843.61870714371,41229.112154876966
L014264,732389.9377363622,0,Active,457,618576.5836905441,301869.843906934,76765.47204859825
L014265,217334.1022775442,0,Active,349,14963.213753431059,157858.99657085477,56702.036202195006
L014266,949392.8086504692,0,Active,701,507489.70986699185,49280.01452635133,67742.99079198326
L014267,70173.35694310938,0,Active,365,478785.58178259415,412320.04839785007,12175.395593279303
L014268,899296.910468357,60,Active,534,377631.6703492485,274139.2987749097,60672.23058413536
L014269,311399.01450047025,0,Active,568,543256.1762761901,395610.9280484901,61824.667796264
L014270,505146.6023327553,0,Active,556,690684.9215338465,484240.8696782761,53307.94160715661
L014271,428128.35397372715,0,Active,715,743388.122558731,91782.72439139984,10118.286359474792
L014272,180116.211347747,180,Delinquent,388,205437.79580305834,68468.89367416376,77134.17938683968
L014273,364565.3977376762,0,Active,821,403857.73113325046,490427.88317420956,54454.654559769646
L014274,201005.0919298673,0,Active,798,241171.01258426814,116651.2170963278,54212.72665294707
L014275,211847.6107059186,0,Active,682,334899.2120541526,213460.01990273278,84968.78169618928
L014276,195186.26766611653,0,Active,776,399058.3455946731,418162.6625906248,24313.80406868966
L014277,494127.2065431283,0,Active,700,628231.3735521059,115180.45968929946,50673.71915929411
L014278,799952.0538362024,0,Active,533,732791.899561664,355740.0617863918,74017.80339133322
L014279,573280.3334236286,0,Active,605,469890.57029663754,393432.69318861194,91158.30991045317
L014280,894274.5226653335,0,Active,358,793852.3217614582,248198.5223373247,85015.14415296627
L014281,640179.0436909569,0,Active,561,453529.65302788385,243714.4766934386,77300.64224545866
L014282,692446.7144762784,30,Active,749,645061.0489311711,114351.87059089668,87376.77136147396
L014283,670931.1574297331,0,Active,331,111080.92551104348,312967.86977699323,26776.329074977766
L014284,454964.60125190375,30,Active,368,6161.1004025599495,100441.31569251374,44588.53505448167
L014285,692445.433978082,0,Active,382,21629.20327969644,131336.8927381064,97987.10432238363
L014286,79010.66900427155,0,Active,770,713607.3371381327,298176.28646415484,1504.8802436357978
L014287,861252.9571965066,0,Active,303,59790.55015527601,138750.96861014914,99004.61704947945
L014288,780034.0220094782,0,Active,473,490317.6609633962,231911.04126625063,10490.394932791269
L014289,252777.658649362,0,Active,404,461024.9957103947,475179.1388969051,91038.8399021369
L014290,770352.1297115416,30,Active,447,624532.2544487742,297362.0381949144,56207.85928922578
L014291,22516.17538601831,0,Active,421,250772.27643571858,375439.8014441333,29622.166394444394
L014292,225074.10675607162,30,Active,313,282607.9992277414,351483.39751648426,95013.05494016918
L014293,74485.86628418698,0,Active,807,282694.0936708759,476380.70771989576,60358.87519766227
L014294,782424.6474517158,0,Active,806,134739.28347564384,53419.796444126645,88834.86057523168
L014295,758315.4096666033,60,Active,686,166315.99010688055,91853.20175788442,38273.964119664386
L014296,815499.6635638124,0,Active,832,158051.20575819275,342884.27513678494,65424.84280852078
L014297,14436.876392273547,0,Active,616,116610.14814425075,423168.625929994,35248.61085369364
L014298,506220.39941162395,0,Active,448,616782.6557165122,373257.8797080971,99171.50686739721
L014299,707787.8355421631,0,Active,804,487897.36099552206,73827.47702560472,55203.573012930654
L014300,163847.1174516253,30,Active,794,455423.1415082671,339903.28519700473,70544.50047797912
L014301,653292.8202374984,0,Active,736,541262.4379195607,314089.5339679535,30654.387711615294
L014302,93268.99831658886,0,Active,732,275891.4454865594,268467.737599936,77007.40186691922
L014303,189512.59754327004,60,Active,563,584097.3863015248,282043.1721370301,43167.859493156044
L014304,481038.846844655,30,Active,400,218819.47675537106,303572.0751897045,90163.72827488692
L014305,657029.501154291,0,Active,707,654156.0570980329,90505.49110837425,54624.421440337945
L014306,154410.43568435713,0,Active,381,492394.88003643765,166233.500458912,38233.279250927175
L014307,193371.09752262852,0,Active,704,657319.403316938,306190.96003024274,82438.37811149225
L014308,212401.90339500637,0,Active,423,43732.00502219819,39716.973162486625,60279.21909510794
L014309,246313.7966519887,0,Active,563,674590.4692889984,355072.4055858305,78514.61423013048
L014310,234288.31004102834,0,Active,540,81141.16228465553,372753.22628755943,70132.06514020117
L014311,401197.6174126604,0,Active,390,534884.8003402556,71907.68620326044,47388.77249235465
L014312,657251.7543283557,0,Active,527,182351.55955831736,142038.3955124332,65718.57632584058
L014313,443651.465303125,0,Active,453,37357.336465858105,115545.34750797518,75800.7482771604
L014314,778214.1696623892,0,Active,671,207488.89195163365,104960.74158009316,69783.48534642711
L014315,722075.8208891286,0,Active,660,322650.00875562883,183336.84133498528,32212.529694114222
L014316,135261.64490858492,0,Active,633,115143.49819746253,377294.0913713193,39493.14948281285
L014317,58353.207087536495,0,Active,780,79709.5972427277,203361.09349926433,95161.8627129844
L014318,879162.14835961,0,Active,514,795002.7043499186,267412.9290751731,30984.2618528861
L014319,89032.75589724469,0,Active,841,63462.686905034185,61329.69553193518,81234.06974812245
L014320,156855.78891251594,0,Active,477,152413.88960666998,307226.3285026833,18570.905895057276
L014321,31911.94280253688,0,Active,745,202266.5456092497,499562.0880622693,39195.18515038557
L014322,632053.0016456672,30,Active,469,253703.21501321282,364547.5924543587,33827.99349106544
L014323,586546.8575267651,30,Active,455,105013.08089967916,242458.71913313988,61568.07660732898
L014324,987034.629770903,0,Active,330,671793.2495184995,235664.33209177374,92837.58622240878
L014325,888063.0723540003,0,Active,666,739726.5759304222,461255.92923751206,72286.70416567966
L014326,416734.7457061006,30,Active,527,439169.0670731629,203925.9320724983,14977.65564755963
L014327,377869.9825034096,30,Active,415,453627.8368563126,363177.8065445065,72256.30309763405
L014328,303883.5139371852,180,Delinquent,758,795025.1743653944,304985.21192590415,1903.8705033251001
L014329,160882.85083750254,0,Active,823,707041.01354477,313373.98914202483,66359.30207298316
L014330,146702.82003598896,90,Active,600,325946.2322656529,41866.81247653029,87847.10956820456
L014331,140960.87092950937,0,Active,621,607116.3845172336,332891.75561986613,36490.57181967049
L014332,122973.60961491076,0,Active,495,212219.03529943404,321011.4775418576,71760.58653316383
L014333,248106.92198148154,0,Active,715,41495.857968869124,370840.42042720254,63212.9677120517
L014334,313601.94400998525,0,Active,724,17726.05456618761,338733.1609590469,9240.359983766044
L014335,961963.1813285267,0,Active,482,431154.31637908285,439917.0833192961,30993.61039931714
L014336,582688.5184918669,0,Active,816,399774.1801815904,498714.1169440972,68170.09733567588
L014337,987719.8167681481,60,Active,618,120571.58918345197,95493.98402425685,2885.242529705301
L014338,378742.2783474165,0,Active,559,682532.4994598321,444239.0967404619,54889.06971819622
L014339,463050.36626354663,90,Active,670,466333.2466942716,146054.480365173,54543.15485084873
L014340,331332.8725736264,0,Active,596,305220.7208651624,130995.43133548192,78141.3348454217
L014341,191058.77438758715,0,Active,653,404698.4671375138,112259.13656589465,97701.02146963014
L014342,151733.06069980338,0,Active,354,77929.58148826417,273099.1338107053,4934.466985409646
L014343,945628.4058297536,0,Active,600,719899.0869089345,263468.42504858744,9216.035368837784
L014344,986942.5749807681,30,Active,614,232437.5998057846,425261.34401977016,30767.07284095218
L014345,54460.401543644235,0,Active,555,139683.2612290214,219517.5784924358,57457.11330597955
L014346,158842.41598444886,0,Active,480,340765.8641616328,391756.5505990566,1914.8284612813038
L014347,429288.8513780124,30,Active,680,224938.62712732638,487147.0145198133,29118.270291026005
L014348,194470.14158096327,0,Active,607,246115.45071736857,97156.46278666529,11997.174355784413
L014349,370241.58969061443,0,Active,822,659573.1022671941,41834.90627566122,62726.89893174427
L014350,137805.38636103703,0,Active,651,437611.9930755891,174900.0685547989,71319.53715958727
L014351,461946.63915457233,0,Active,422,745415.3456077117,479110.38712976506,2198.2589859128598
L014352,278977.6700075667,0,Active,778,760291.2720951879,391422.195745208,93537.896155893
L014353,358386.00520107424,0,Active,767,793238.7545427785,227124.07567083644,73677.38931654253
L014354,103369.52494812012,0,Active,481,105222.51828402282,46539.8437293596,32968.4685034413
L014355,433846.7702030403,0,Active,689,717480.9706429876,148152.50207347432,72227.15122470405
L014356,983425.0348519541,30,Active,605,235683.63926892716,443428.5811444707,45567.8413789258
L014357,335544.7164123784,60,Active,555,503401.509751806,76996.35252128183,67818.35986436748
L014358,877664.9820940107,0,Active,637,702264.3148819676,327144.841520609,42194.65304790684
L014359,844767.1502074483,0,Active,803,74300.27439350652,306543.77520966757,44191.343295013474
L014360,952537.8341142385,0,Active,512,121480.45463222728,155286.74136324332,18885.213192230054
L014361,792208.4171444236,0,Active,596,586542.187613009,295235.3066103906,86713.50029175483
L014362,663000.8587882268,0,Active,519,277409.8405733802,368626.724985334,91305.58191948239
L014363,858018.5997851831,30,Active,839,524032.58103140694,29505.939468188135,39908.465690488716
L014364,84888.23385077615,30,Active,722,91204.77202692605,398567.76343456336,38709.707382281966
L014365,468202.3506268197,0,Active,498,777917.904915187,230138.35860413834,15816.487361734466
L014366,989363.6762289082,0,Active,490,401003.14259074477,111051.93403773816,32423.029253623925
L014367,771904.149781785,0,Active,428,696434.0104528465,269633.0555470663,80207.21787264504
L014368,962454.6242568509,60,Active,460,539966.7198542459,29486.603815352508,41641.56015114784
L014369,781838.0125721443,60,Active,332,761390.1635288515,420827.7751969628,78608.11511986701
L014370,876133.1477677227,0,Active,310,456400.5699698536,496088.8107173169,85434.78234114584
L014371,709464.3359801591,0,Active,806,245109.26744248252,338809.45022724965,34298.6836388379
L014372,762896.9843730674,0,Active,743,490814.54923660157,159059.77033986908,98843.54500095415
L014373,527946.2297411057,0,Active,514,797507.5513872899,446380.5079467042,59467.79507626759
L014374,924995.3238059916,0,Active,792,652280.4192824558,155951.5562540188,33605.40109280814
L014375,826788.521517128,0,Active,489,363968.5770969488,180744.30611847946,11521.311526308076
L014376,845446.1160089759,0,Active,700,653217.0163450753,461118.54059195647,31974.546222766243
L014377,676279.0099534218,0,Active,544,562265.1221311826,310271.373085204,14858.143235794163
L014378,311534.1476163765,0,Active,692,750976.0572642602,190095.4845084421,76648.89435180757
L014379,45273.497436237936,0,Active,382,291836.50691208435,221032.07693168946,26181.810629274372
L014380,936298.578115449,0,Active,413,32307.549732222542,340066.64934240474,34498.37898546924
L014381,590259.1453174419,0,Active,368,69140.43363531181,326410.07859514165,31874.380149034278
L014382,305161.5414366589,60,Active,633,613931.2229961868,181807.5074663846,60261.56607685995
L014383,157643.75676906243,0,Active,460,553014.8720939376,59718.74378835551,35402.54013314521
L014384,831227.9338457471,0,Active,406,586702.066052807,210504.20320839703,14383.3134665023
L014385,838154.9925031031,0,Active,746,534166.8627249392,334983.2251053205,62582.75058174967
L014386,816362.8884492262,0,Active,439,365686.86584088573,132926.60464501398,50757.4725494021
L014387,648631.8650471184,0,Active,659,54469.526338476106,442147.2910353873,75838.95259380972
L014388,372355.23371595715,0,Active,449,668441.2321391681,169673.7194253697,25566.829749405828
L014389,311029.5819324544,60,Active,398,144627.4742255203,102346.56721627084,86159.84351050638
L014390,18469.222416988483,0,Active,466,791894.2203797661,210120.95160799433,38171.5877927303
L014391,835271.4831013579,60,Active,762,164324.10909384795,118831.58808521205,62319.63030451675
L014392,96558.37051870604,0,Active,383,66981.8818981966,227358.03893337448,99119.19508998196
L014393,634447.4480603599,0,Active,601,300444.76459608553,44359.39300293462,68976.56019996887
L014394,509034.19737168745,0,Active,539,260355.23850311036,218725.39153714743,51696.45925779777
L014395,531422.4653370876,30,Active,516,781301.6232394973,369283.87147185975,26947.287746141967
L014396,927445.7168546956,120,Delinquent,480,315648.99501419737,141153.57826659209,39885.05064892281
L014397,41298.86115852969,30,Active,716,37286.11007990423,492108.4405786381,8725.757032542158
L014398,775658.3023824847,0,Active,491,789672.9118082426,92352.38496985353,25178.884783009915
L014399,61531.87438363406,0,Active,393,629176.7887891309,171659.40944413384,33999.88605615032
L014400,47772.06987602343,0,Active,626,798354.3640317351,245990.2633685308,84038.2141367571
L014401,435519.5211599681,0,Active,764,254030.1927985964,421711.39561046864,9257.292167766018
L014402,72444.42259953707,0,Active,733,94190.5176442427,217380.733482876,40996.187950186424
L014403,791252.511779983,0,Active,629,318155.0335287874,367818.91694014316,51187.03843706238
L014404,534267.4627118539,0,Active,826,111956.52620550005,7507.320643072024,95756.30155131198
L014405,38748.3948331767,0,Active,418,117474.86676131818,12792.535690691942,37491.32389386346
L014406,50095.679617100315,0,Active,320,722137.8740330111,18973.728444312277,98019.69719768837
L014407,616541.8444420845,30,Active,320,795123.1725509475,11576.849545888834,49799.06249789193
L014408,808050.6994818208,0,Active,615,795541.3099010709,102237.6190316458,71109.98953737436
L014409,443421.5359620258,0,Active,520,350762.6135718642,297963.27501077164,9222.934651807846
L014410,559034.8648202681,0,Active,364,191433.63131022148,395196.8853543991,68810.0844109848
L014411,801831.1595094026,0,Active,448,137627.4880766723,283815.44232728163,9744.807974683179
L014412,614401.112301401,0,Active,482,305687.6749948128,40652.14535922296,53410.04479584358
L014413,232512.6352822313,60,Active,581,479155.89076383185,351810.89621210546,33510.47646774821
L014414,616921.5056107838,0,Active,630,594870.8013654379,276479.4502935831,32210.478988998435
L014415,631996.6644745615,0,Active,354,413090.33264496434,158095.15075559073,8372.108158247538
L014416,736765.9110723154,0,Active,412,674191.8954431219,88402.37816263047,69042.13918081664
L014417,624665.4456812332,0,Active,512,735733.4008840392,40502.49632841585,55360.2425195197
L014418,969549.7091534575,0,Active,345,708533.0344482543,247364.37515685993,39278.66296769824
L014419,205315.4256298978,0,Active,745,295364.54690753703,420593.39370727976,97663.03166358912
L014420,951579.7727714055,0,Active,369,760437.6751469645,50343.236903714285,3032.5162697117157
L014421,542956.0954465161,90,Active,481,738458.1855831852,53042.65684142251,64683.13586683319
L014422,675236.5790899629,0,Active,472,329324.14555690775,137240.19750461332,47451.109035526984
L014423,108466.98147766796,0,Active,803,337047.4539275656,190010.43717169834,85418.02266791037
L014424,386770.18196432595,0,Active,609,62433.66235264966,496490.39605425036,77784.97605611446
L014425,771685.354998541,0,Active,508,749595.6132081314,269678.98490576685,15650.544960792324
L014426,709841.9049480004,0,Active,522,70767.9769385579,414026.968164519,37086.04803824482
L014427,49737.99428375608,30,Active,642,392913.7874687952,112733.44013933545,70624.6497429828
L014428,551128.3208622722,30,Active,419,577131.5744465223,454998.2050812999,41331.91128546695
L014429,97395.41103872535,0,Active,847,703731.3615137192,371912.52780895587,68553.5181642585
L014430,995897.8648863807,0,Active,333,456799.94630062336,167149.98781836577,86627.09958270793
L014431,898323.6226479617,90,Active,689,546062.7110873025,377189.1430914393,72315.20996981315
L014432,30869.853824251586,60,Active,588,568104.2197005305,443258.5351108648,54050.291257020246
L014433,860063.0831136046,0,Active,834,12776.742557792975,179744.03479680457,79336.50405148206
L014434,920235.3045528235,0,Active,399,753988.695124095,415807.61306263786,87722.00520601025
L014435,360012.74033782055,30,Active,327,287937.3087157209,222574.71866430773,40336.79610153943
L014436,722306.6384972882,0,Active,614,142017.5432095003,372690.6978565182,85668.71996664641
L014437,447682.7087457011,0,Active,539,378669.4884167527,147188.770634515,80389.66854749192
L014438,658680.1597305806,0,Active,803,586788.2379383718,345407.8465316832,41057.88351251339
L014439,346914.23025520955,30,Active,718,661871.3910945366,438053.19297100586,5807.379117416178
L014440,329333.64426693565,0,Active,704,575689.0396805562,239817.21928301436,90076.20858544829
L014441,430189.54996900324,0,Active,453,320108.9707992781,389257.7220524074,23257.577045516122
L014442,154112.08106597615,0,Active,649,545239.7367039962,278421.97359058633,87659.13011783385
L014443,832827.5747910287,30,Active,513,345498.655020008,424559.96042552724,70455.35598244033
L014444,355210.9164080203,0,Active,348,789493.4227632681,118567.48045831484,98993.03967958104
L014445,406148.0583667867,60,Active,658,797172.0041877171,11697.467758411018,20750.762293311152
L014446,895114.0665751231,60,Active,797,199835.548016204,335113.2187644057,28909.199585542046
L014447,501657.57592253963,0,Active,646,386662.2486726283,388546.54483969806,9253.03686033776
L014448,548811.3702573543,0,Active,641,461213.3325672345,39268.40344904137,98906.62591927151
L014449,956933.1435293275,0,Active,722,508991.5626590108,329325.3281111879,61960.81984142101
L014450,887859.1193135394,60,Active,738,347137.6595007772,105198.68171638135,26895.019117102216
L014451,177772.04179955513,0,Active,543,419435.3199749667,494900.62443299766,48380.89845657883
L014452,478482.879618924,0,Active,824,443412.3105824058,391423.7717649173,97116.01807272188
L014453,971583.26515426,0,Active,593,310358.6550498706,77302.91615685103,34742.76446508456
L014454,378642.63524631667,0,Active,499,256352.57247094563,237509.46597063306,80834.75428017322
L014455,377857.37743103807,0,Active,617,507695.4843315376,393828.78942229657,13046.306071354908
L014456,203079.92947126282,0,Active,499,353632.03632329474,260879.4401202323,72708.56723745725
L014457,123179.88297793396,0,Active,592,777719.8977144796,489344.4859779387,38190.855576582806
L014458,742901.7428484219,60,Active,579,300551.71931425564,216311.76585085748,19386.760515837752
L014459,772330.1640145013,0,Active,391,156674.231246173,443441.4325433623,88072.42421283657
L014460,969322.8338679699,0,Active,363,341309.37693231396,46176.128313674235,54989.17084577487
L014461,775684.0287963094,60,Active,443,525540.273644822,274508.58516231,37542.05036435732
L014462,250918.9690932627,0,Active,534,353444.70757887006,497638.38711046084,40423.37594957036
L014463,49715.412505630295,0,Active,723,228547.1003604589,339293.68349464727,7294.249458018687
L014464,985583.0105259636,30,Active,613,396186.71515316237,76912.54280274406,49280.43531775909
L014465,347046.1885881697,60,Active,422,357597.84961481945,330309.29690281005,72538.76095206257
L014466,318851.82700809656,0,Active,352,755310.3674388233,212677.6603515305,82307.5571716871
L014467,906895.6576518887,30,Active,326,15117.221485211285,352082.97783909406,83155.80554383039
L014468,589248.8995595363,0,Active,673,315963.0162405836,175715.66085322204,84375.1713155852
L014469,222722.46211064322,0,Active,335,272791.44918824907,247193.89402506215,84807.87372947445
L014470,890205.2802890772,60,Active,440,178756.98219517907,108581.59503872106,46891.39898521205
L014471,993427.246504196,0,Active,487,436995.90277009655,80488.25601406922,43308.06561627154
L014472,95811.77553932242,0,Active,753,491248.4673811542,149279.1576030852,11097.863566926613
L014473,863629.1120194624,0,Active,478,8165.064589414684,387909.6928655834,29153.8543920974
L014474,396610.54070755007,0,Active,313,540927.7643709205,396692.65403593285,22549.07659306833
L014475,528831.7220416374,0,Active,558,306133.7942275852,271768.1096315622,61043.779573494685
L014476,915667.8160073309,0,Active,333,738421.3977398281,93389.49752401643,32379.31193234702
L014477,973645.403817366,0,Active,531,594811.541591278,404562.64264718205,53289.737584663235
L014478,269542.27130471135,0,Active,492,411045.9836297798,433471.1082205975,37779.63591684384
L014479,220722.26325031463,0,Active,809,761204.4033977925,51171.80803492438,89014.24825188216
L014480,89711.39300559674,0,Active,487,549923.399678851,207127.17562755395,42477.877020316446
L014481,566179.8741355166,0,Active,796,646450.7508377337,275481.8672549815,83808.16409928957
L014482,23468.351496161587,60,Active,627,765092.1784243584,402957.13718747545,4119.653043029459
L014483,417779.3146338372,0,Active,404,712270.7389429151,316068.2792090365,3279.7510836453216
L014484,82650.17648548847,0,Active,590,56537.97582201525,206025.78800200933,73052.59124483228
L014485,411173.52510004066,0,Active,541,168174.29078725254,231803.73620566353,70966.36432775397
L014486,49532.86737295317,0,Active,396,503661.8109038568,214510.43236635474,2340.146096032425
L014487,836865.0880026812,0,Active,791,128733.51782346783,63434.97218807925,48772.8282770968
L014488,217641.60399918022,0,Active,414,371797.0095103261,393029.29807421693,4949.755492243246
L014489,335025.62325433287,0,Active,609,384142.0099708283,32069.16863314069,16666.257811282427
L014490,871347.516640328,0,Active,409,370470.8607607669,343027.4774700844,96279.9042322136
L014491,748803.400718883,0,Active,491,658001.53232838,76543.21223095007,34015.98290538017
L014492,226847.9780256379,0,Active,411,391556.33976231463,209613.20272241047,46934.434615438346
L014493,81180.42447092109,0,Active,602,694964.8608289909,60564.30604406687,68263.53366654832
L014494,718517.0390867861,120,Delinquent,655,618864.1844797228,295645.08007460233,92033.76113285164
L014495,396795.52518122824,180,Delinquent,401,513961.56931532396,450653.83546860726,14882.635119977227
L014496,768419.199127039,0,Active,614,462398.9921217954,304400.5547222786,22685.769724041038
L014497,450841.8246514583,30,Active,493,185789.21749889562,196535.45292532444,55962.43246567059
L014498,352542.38884255366,0,Active,373,614449.7460101842,468963.7381105984,66092.57830753816
L014499,456693.3541302726,0,Active,706,643555.1590080066,148249.93879695763,43510.74387642402
L014500,751073.3958139699,0,Active,591,391509.8586436537,127991.2096837345,65325.81075599254
L014501,903198.0836749704,0,Active,483,176301.15814966933,357646.80940082803,1142.2526464421655
L014502,59269.52462268978,0,Active,657,608083.5575260314,478433.6166372327,19761.27417546203
L014503,528870.4258146856,0,Active,398,640102.9271117963,389198.7579374037,83701.96542094117
L014504,42507.074793038824,90,Active,824,453698.22517756664,192947.0851762056,75590.07316197104
L014505,473725.4495741151,30,Active,765,557726.9272757272,137632.5346208368,63571.51147843159
L014506,886430.0008059314,60,Active,503,618936.5488885266,231758.69626214317,54875.31216067143
L014507,367974.3637561066,60,Active,704,233263.65246844248,370373.0351705351,20017.66705653536
L014508,933125.9168698369,30,Active,439,226176.69009822592,140239.97683484486,27175.37830842186
L014509,634302.3869341033,0,Active,617,566391.7279304693,419643.31636327604,96422.80420782164
L014510,934813.7903550763,0,Active,675,409926.27236385335,318205.85883074516,184.97002612171133
L014511,759594.9591583945,0,Active,519,409855.3527495831,241537.6252856508,44117.94807778426
L014512,112400.81498227466,0,Active,648,766976.3373830528,45168.91728512506,1028.3018814915224
L014513,238839.8538870503,0,Active,722,639475.195618615,210236.2457423313,34236.50148987852
L014514,400228.7500376711,30,Active,532,204826.9936899172,119799.02869815717,32503.7279872309
L014515,178405.81319195527,120,Delinquent,599,325101.72536586365,254541.84348128806,11584.431153405394
L014516,499962.4887288939,0,Active,431,664018.6128630872,326956.77136660856,6942.960237384732
L014517,476654.4741444757,0,Active,725,58575.16083754053,159050.33348775798,85215.45825312054
L014518,956696.6060471074,30,Active,533,256835.10730700503,406442.00438234815,32419.063136075256
L014519,439390.60406701796,0,Active,389,271769.26290343655,433630.1770708727,55968.94106804643
L014520,787770.5362451178,0,Active,803,312198.56326041464,117976.1346170371,75691.345264293
L014521,942491.439402965,30,Active,716,207309.58274166627,13916.76492316618,53875.95850238352
L014522,878218.9426642456,30,Active,751,513519.6381506565,85743.46701272472,43737.934126802465
L014523,216580.9482664759,0,Active,769,316042.97780192975,226789.86442980592,48913.94627042215
L014524,501069.5953110088,60,Active,347,433803.50464368646,336298.4395826564,83544.16555121113
L014525,354262.3844729665,0,Active,522,218074.05812786307,298324.9043030785,53078.028155254055
L014526,405860.10818584333,0,Active,765,689049.5083318882,291373.0719959291,18396.63535779409
L014527,367198.75798329373,0,Active,359,164617.42135381812,115599.51372546374,18580.447089198726
L014528,828095.6180732541,0,Active,579,701853.0934034659,80227.12837053608,50143.01611043345
L014529,457617.66457122297,0,Active,316,143272.43492292485,17826.022035612288,20174.856061047085
L014530,528457.3889222413,90,Active,620,296103.85905454954,215461.57801048705,79112.50698277718
L014531,982622.8834766039,0,Active,376,623329.6009793857,150647.63753521588,87376.0134112171
L014532,69379.47946960127,0,Active,770,394124.3115430262,274145.447450143,16128.72123851342
L014533,493078.0633928413,0,Active,842,189757.2881913229,301146.3382111294,43896.26765260054
L014534,776321.0898766549,0,Active,400,530739.7704760185,144002.54158538283,75014.51879408646
L014535,159650.33860634427,60,Active,839,102137.47164195111,276583.34054450475,8367.280301031133
L014536,615416.2786686262,0,Active,843,172238.67202755692,304312.687521216,59427.47167449117
L014537,247070.1317391221,0,Active,562,205386.5502133207,439998.57815871027,55013.25050338175
L014538,868730.0720923219,0,Active,505,467563.2310428505,73198.56113465023,77712.38062241598
L014539,333828.6687460785,30,Active,779,441791.00257028337,192002.5222283589,95274.58245802775
L014540,335772.1887319005,0,Active,372,415632.93710305763,158913.40449116303,48680.2155183557
L014541,602211.9397327146,0,Active,737,77925.77585651878,127414.81947780342,28189.505537205896
L014542,191727.27903870962,180,Delinquent,841,624089.1776670354,212686.0251875423,4764.921855051385
L014543,292039.75251403044,0,Active,713,105428.25527866339,471257.2943790638,82091.07138002737
L014544,422465.5316182174,0,Active,512,751000.2601462012,421575.84339239425,17738.105965730465
L014545,360101.4845087093,180,Delinquent,366,52172.89412264128,261185.5645470328,85366.5775106494
L014546,529628.4458255266,0,Active,721,703970.3272740946,199627.03487488892,61624.02842119494
L014547,603643.7426282766,30,Active,768,238220.61575817005,215940.10641549088,17011.298906769724
L014548,571000.779212663,0,Active,670,559863.3187802723,126312.05316208255,47895.720171747314
L014549,657626.628872013,0,Active,663,266573.8618484536,328854.589839635,63545.411988352855
L014550,314672.021441742,0,Active,699,576011.634852601,132083.07355849602,60850.54209241491
L014551,135161.96488347778,180,Delinquent,559,384918.45992728404,55629.946486697336,1920.587029407894
L014552,763199.4660167663,180,Delinquent,344,421420.1786439919,160472.00335635897,58853.710340652324
L014553,852272.5788043751,0,Active,586,573147.5285822939,243544.2378940224,91020.38070343378
L014554,264436.1699002079,0,Active,839,106855.53771989058,364179.1692841791,63138.44354679368
L014555,413021.03659643955,0,Active,628,213076.6053121792,243655.97111520355,56843.76244841624
L014556,503583.5247939197,0,Active,614,672596.498536153,17391.304185550016,75625.62331013945
L014557,537993.574325407,0,Active,718,631850.0131416146,352187.3371558438,52342.45922485206
L014558,662895.2693767754,30,Active,604,792237.6412933742,387038.39510462526,74256.00400419286
L014559,51187.20102176813,60,Active,528,18365.205827069618,51556.1982822656,17374.091359961873
L014560,724262.3119066769,30,Active,485,113748.66590084488,360599.0716884984,92018.1693693054
L014561,71351.29690961617,0,Active,417,269852.30313437735,328393.02489846176,43497.68936857058
L014562,473605.6819961392,30,Active,425,554718.3588314938,195122.7970957675,38259.7360034243
L014563,829394.4242135022,30,Active,431,252435.11703389662,398174.69761188386,74493.07390949229
L014564,456703.1601456123,0,Active,460,276772.661716381,355284.1309420443,58676.36263238897
L014565,157598.8512805653,0,Active,645,181949.47006152206,284605.6654211022,24221.28061970418
L014566,985183.5065559001,0,Active,383,727674.299305536,381316.4075895264,27104.920566076784
L014567,890392.6074535206,0,Active,341,438043.62983580143,217992.57769963006,63731.70483198336
L014568,773600.4968927639,120,Delinquent,734,127747.33564038864,304409.1896435909,39069.78251335443
L014569,417396.4868702183,0,Active,465,465768.0336684928,20429.62320550962,41172.164190300784
L014570,192007.2696204048,90,Active,726,127605.6343473715,225578.19102813036,67503.16463986898
L014571,941997.0696043163,0,Active,347,217478.96150896535,302534.94249684556,61787.10836009979
L014572,537027.6152519676,30,Active,341,556882.607481177,1939.3389307032494,16866.379361624073
L014573,853831.9057836103,60,Active,484,606543.8850678836,198459.80909483117,88130.76962570909
L014574,348674.0557018315,0,Active,531,346468.5138120599,267088.8100563942,32831.41300454336
L014575,341935.4339086759,90,Active,700,133738.36675519825,185247.337534025,67002.7879735194
L014576,985685.0758672988,0,Active,436,169225.56158967418,181184.18629213513,92341.38581560744
L014577,526614.7180099012,0,Active,819,431684.9021136861,429218.0517231098,43983.68513774868
L014578,149288.46962213883,0,Active,532,471152.9512978881,482226.76361983723,49156.88479764012
