Asset_ID,Asset_Type,Asset_Value,Outflow_Amount,Funding_ID,Funding_Amount,Maturity_Date,ASF_Weight,RSF_Weight
A016289,Government Bond,1624527.5139798291,1504018.0391657187,F016289,4439172.096469596,2028-06-07,65.3092709324981,28.372561591830003
A016290,Cash,3157526.81398681,327922.6689108437,F016290,1486527.7126305478,2023-10-09,57.8686792780984,12.364573676957587
A016291,Cash,2455400.3684584936,455600.68040803674,F016291,768430.0284559409,2026-05-06,82.85015190833816,44.505171779883625
A016292,Corporate Bond,2504695.4185084417,1670383.026621373,F016292,2950056.181174336,2027-12-05,99.22487768720313,56.35992635190145
A016293,Corporate Bond,568738.8227594476,1606864.7322723563,F016293,707746.8528982903,2028-05-22,72.47828562689426,50.9372230530428
A016294,Cash,2208144.4415518246,965249.2763674725,F016294,4084776.2646260452,2025-01-24,51.15468844089888,79.06562631667916
A016295,Cash,1799407.6873435832,812941.6853167694,F016295,2873067.9464009837,2028-07-20,65.85072491784271,25.818347097781647
A016296,Government Bond,3544683.5073099546,1256448.6535797156,F016296,3566509.796618051,2021-03-06,59.80648797584375,74.44742305298332
A016297,Cash,519016.2090782563,315837.8307332657,F016297,3877454.2897163415,2026-06-30,64.74404338041165,83.54949654728576
A016298,Government Bond,3830459.770390788,154633.99847175114,F016298,3788647.7404460404,2026-01-20,81.26715178912092,25.879193214968353
A016299,Government Bond,2482783.101421976,897374.3048004352,F016299,4758714.241348575,2029-01-28,76.55897057932785,36.25627559878422
A016300,Government Bond,3323670.2579875225,325167.25887193606,F016300,337557.983843338,2020-11-16,81.85768748885803,78.09818035487862
A016301,Government Bond,4941768.6857066,234610.31418947355,F016301,4314525.435228025,2026-12-16,82.94294230046579,57.109834057356785
A016302,Cash,3996996.1184337935,567729.2984185262,F016302,1482801.4858751153,2028-12-28,84.93246533820812,48.35583522045794
A016303,Cash,2469196.9663390853,1094812.2135592592,F016303,3711016.041783157,2025-03-01,78.08092004483035,87.89685230545177
A016304,Cash,1892849.0412728074,187348.83744923543,F016304,4243976.277522103,2023-04-01,93.63629022199478,70.30231677064009
A016305,Corporate Bond,4416782.612772075,944525.5457438178,F016305,213651.95936423785,2028-09-28,82.55094493799521,48.8632216690565
A016306,Corporate Bond,761392.5204483133,947536.9578579854,F016306,667564.1577445352,2024-01-10,78.07420915353923,66.24496996494219
A016307,Corporate Bond,1327914.252999637,457720.0906652937,F016307,3099719.7854624884,2028-11-08,56.05043314218818,76.52556759990415
A016308,Cash,4350232.599838863,1063831.5145732576,F016308,1999579.1142148145,2023-03-16,68.27338424074857,69.41902185160099
A016309,Corporate Bond,1294177.707914864,165363.21966374535,F016309,1805388.219889404,2025-12-02,60.31873475974867,74.5106769508664
A016310,Cash,903949.1922566948,901798.8925393136,F016310,4750018.696710686,2021-08-12,68.47608823303031,63.78048419165014
A016311,Government Bond,4071054.6203090902,1369000.814099321,F016311,1144409.9649020128,2024-05-16,83.38291366593461,67.04335779236533
A016312,Cash,2201863.7013565623,1518411.3384812796,F016312,2074780.4381196504,2021-02-24,89.64854320912501,33.98587828449564
A016313,Government Bond,4422798.3199614715,62593.351679327774,F016313,3035956.977364542,2022-11-24,72.89902263603342,12.868614849782123
A016314,Government Bond,1550599.840147562,1525346.4828093625,F016314,2488676.8193161082,2020-08-29,70.19128467264561,17.15094105354278
A016315,Government Bond,2920148.708668518,1799555.7671972644,F016315,2642876.0400534235,2022-05-14,84.17093290003739,34.995851771873745
A016316,Corporate Bond,1537636.4853780975,393394.82859524357,F016316,1531612.604051133,2023-06-12,81.05314606146092,82.8432682006629
A016317,Government Bond,4174009.3404092006,963981.2316896807,F016317,2578937.587297786,2023-06-17,79.47698004370059,89.74677509125749
A016318,Government Bond,1620536.9468597535,1437984.779965428,F016318,1297301.8841398824,2026-03-02,86.9038009782262,33.974666250600784
A016319,Cash,1563001.4399764328,920899.1893893016,F016319,3998007.9145463468,2030-05-15,78.682559309385,77.79067323042398
A016320,Cash,2719754.720755362,1948949.5238372681,F016320,4908534.055013152,2020-12-10,64.9665399057824,43.849662908198546
A016321,Cash,3057300.2636624067,1994056.3550822134,F016321,2712289.270376534,2025-07-17,95.47316771516338,44.269771156141246
A016322,Government Bond,1150971.1806033682,1160611.1930906463,F016322,968394.9142145755,2027-02-05,68.72043320925204,18.66176246916246
A016323,Cash,78416.4024769697,318840.0048737481,F016323,146247.83916444596,2026-11-20,84.16540153405012,59.340088969745246
A016324,Cash,971354.8428702803,1202383.941798824,F016324,3480412.715642235,2024-08-07,66.15399062145892,51.562922724002284
A016325,Government Bond,4140552.2109255022,1606611.5679289657,F016325,1867031.435205417,2026-08-04,68.69090959310492,91.57822013748783
A016326,Government Bond,4434565.320876301,1575830.5042454887,F016326,616568.1346621936,2028-10-13,93.93541921057721,56.5374944850249
A016327,Corporate Bond,3371240.942511264,952175.3122435403,F016327,1920883.1337490112,2028-04-24,86.26461157942114,52.73602647104049
A016328,Cash,1330312.3763907591,1802484.7444922635,F016328,3146424.470279293,2024-04-21,99.27309047102906,24.67031304790514
A016329,Government Bond,950577.8895229406,695585.0424015083,F016329,361520.5910199085,2027-12-19,87.84732532002305,96.15927426260056
A016330,Government Bond,931984.6630102358,885891.6224138775,F016330,1795755.4543870853,2029-12-06,63.32083509900646,38.981266254353606
A016331,Government Bond,4526887.673373157,293809.6559852188,F016331,4350175.841889691,2025-10-15,80.39532577540761,41.54377781663652
A016332,Government Bond,2589220.807772474,1308273.1643014445,F016332,1651401.0829288808,2030-01-14,62.59496854196087,81.31924303356666
A016333,Government Bond,2674877.8777772514,1180519.6749569469,F016333,456294.3310630757,2026-03-22,97.80627355708671,90.3043745743546
A016334,Cash,2381774.740679583,872723.6717451606,F016334,2160841.610028133,2025-03-31,79.90637492035583,97.58215311912348
A016335,Cash,3428383.729881012,1954002.6245946204,F016335,1162202.372952809,2030-02-07,93.71075794769737,97.55137531490551
A016336,Government Bond,2719099.763394313,886707.3016190984,F016336,4040251.0702372883,2030-01-07,56.90130530170357,36.293116202396554
A016337,Cash,3202665.8372076107,738840.6414548696,F016337,757835.6641283693,2028-07-05,72.04939515168365,91.12673536163014
A016338,Government Bond,4640766.145402902,696545.4512094951,F016338,3449599.937422391,2029-12-18,63.84212623214911,43.14121485901183
A016339,Government Bond,3765076.634294397,519757.11673020554,F016339,1544017.0021264756,2024-07-22,93.44453513957566,47.182893276959504
A016340,Government Bond,1219390.5095325296,1071775.0290222121,F016340,2058666.733540551,2021-12-22,50.04981100726091,97.90111196758694
A016341,Cash,1456001.925047096,8885.021283601982,F016341,3004513.447885412,2029-02-11,70.70933969424614,27.866632144483056
A016342,Government Bond,4015034.4560201075,418302.4467968775,F016342,4977838.641831212,2030-02-03,93.98172449526821,11.488445697793528
A016343,Government Bond,2575757.935457331,525290.4191879109,F016343,3341651.6925168047,2028-10-20,57.85207895875957,16.159721673179856
A016344,Government Bond,668363.0501497332,1035151.2569405911,F016344,860890.3191885686,2024-12-01,80.19161533237337,11.846626559763825
A016345,Cash,329881.9089156181,1667635.923650644,F016345,4948976.002674291,2025-04-02,52.67421941403939,14.721558844447062
A016346,Corporate Bond,840264.9438909551,235533.80644183225,F016346,749992.4218683698,2028-03-30,62.916839047878284,20.654527775023475
A016347,Government Bond,2226973.287019849,375638.16284536954,F016347,2360526.2590198503,2024-01-25,94.23696564750193,23.6567589757278
A016348,Corporate Bond,225003.46568994113,1241556.0858570607,F016348,983889.7742711391,2026-01-22,86.24531229109618,34.239359586738246
A016349,Cash,473996.3262690212,572151.2524041092,F016349,4968900.853055932,2022-11-24,60.68190314782783,49.5819980140511
A016350,Corporate Bond,3669748.174378324,1039624.1878580424,F016350,1801598.1569850098,2022-12-11,62.4161003873884,94.16919319047462
A016351,Government Bond,4635819.467298694,1830675.939440653,F016351,1119827.3464948966,2022-05-16,92.18878710577553,41.612103278551814
A016352,Government Bond,276209.0969576085,1287156.9162987731,F016352,2745177.8835242316,2028-03-14,59.074229236305996,31.595195489170028
A016353,Cash,1016212.4296525129,1512896.075799843,F016353,4213071.941031513,2020-09-30,72.01968673318318,73.08140431140077
A016354,Corporate Bond,592143.4828540824,1487598.223847921,F016354,61856.912998593696,2025-07-06,60.51449425514228,88.42665951777971
A016355,Cash,2869555.2747386154,1524306.9075841827,F016355,1648331.213220417,2029-07-15,94.37164647771934,24.80535669783565
A016356,Government Bond,3988379.045927344,1956159.2656833087,F016356,2439632.9236945454,2021-06-21,52.30577668082393,81.18289603922535
A016357,Cash,2189276.2589337258,400840.8476864246,F016357,4734702.155014034,2029-02-08,50.00267795264079,95.2330631325047
A016358,Cash,174794.51024247138,855105.0970359115,F016358,1639914.0813929122,2025-12-22,79.88570927763794,63.56561359293957
A016359,Corporate Bond,1888694.550087686,417977.08993571927,F016359,782781.6067619526,2024-12-15,61.1790828850117,83.12715496300191
A016360,Cash,844617.1860384016,1661547.2822946417,F016360,1195010.804567603,2028-12-22,85.65602218192535,14.392444230254409
A016361,Government Bond,1384860.9378646847,552843.2277669854,F016361,3497361.070377975,2024-05-26,77.4792201198213,72.75606207893222
A016362,Government Bond,570686.5313999075,208642.67819249563,F016362,37081.610789246246,2020-09-09,79.08372814093397,56.80597332762995
A016363,Cash,1821603.3599433016,1905638.5221724354,F016363,4198711.86036689,2029-09-29,60.57565369727982,57.62588369785871
A016364,Government Bond,2772478.4634823436,1419533.0447522555,F016364,2562695.114186527,2026-08-22,67.84584944159892,67.599762674718
A016365,Cash,3921655.2331369636,378560.2342361754,F016365,3068787.051301212,2021-09-27,85.70249415020005,69.66553125714552
A016366,Corporate Bond,1909584.0924617616,1340676.2224930532,F016366,2777341.490723686,2024-11-20,99.13715960138614,28.303451091539305
A016367,Cash,17985.799278287497,881970.9792333634,F016367,266917.49485419516,2025-04-16,84.44571450090542,19.114601672703746
A016368,Government Bond,3359974.4205884966,144265.19028270378,F016368,3816485.636751289,2029-07-19,88.14791857330869,85.72537340947565
A016369,Cash,3468238.59866026,397193.3799685384,F016369,3385534.528520893,2023-06-05,80.20020353773644,43.53193345794187
A016370,Cash,660569.8002574432,1204347.974886598,F016370,987817.698213592,2023-12-08,95.23789115203957,98.29800048687407
A016371,Corporate Bond,2432956.1420445596,1802352.5868248392,F016371,1808015.8601679702,2028-09-18,54.21839266393651,38.05953403529192
A016372,Cash,263199.79011898255,1470660.229917894,F016372,4238320.164256457,2027-05-21,54.21762306542979,56.19157374945156
A016373,Cash,3108279.830197035,1271541.1723650794,F016373,1182943.196248419,2026-02-05,61.24772162375194,52.42758060846515
A016374,Corporate Bond,4493278.622093451,938900.6195294395,F016374,1043422.7696273373,2027-07-22,52.366674747981165,26.808485510339583
A016375,Cash,2060097.2027872414,1047717.9207325475,F016375,4062119.7738918005,2022-01-23,51.39708735469276,93.19610553711942
A016376,Government Bond,2360419.6908331565,90379.0128513719,F016376,863366.6501039847,2021-08-05,95.13321137430428,72.97059169395371
A016377,Government Bond,4776816.591978594,1113457.4258672567,F016377,4457351.418379657,2028-02-16,51.45878719214021,59.248184621489855
A016378,Government Bond,3659211.619749043,248824.9317844196,F016378,1092750.7701618606,2026-09-30,67.17230973346341,23.60624233177723
A016379,Cash,4508899.564025305,1957433.9472654406,F016379,564540.6324492322,2025-03-29,60.125185292222916,16.093153396699492
A016380,Government Bond,705582.1457605597,724326.1583738619,F016380,115012.58030265589,2021-06-07,90.76539612303915,34.02914468967061
A016381,Cash,2357596.797290669,903467.8265338201,F016381,875377.9826006321,2022-11-14,53.35897264374977,69.47157468349592
A016382,Government Bond,1575011.494577546,1628876.5115209457,F016382,2523751.2440721747,2022-06-26,51.85511368405869,81.85023906599338
A016383,Government Bond,3108753.652255858,977134.8170366372,F016383,2785136.218296695,2027-07-16,74.45920022096502,39.040569454473015
A016384,Corporate Bond,4108653.1684439387,669144.3233738911,F016384,4963641.01116556,2026-02-09,66.00575830951813,66.57004604018496
A016385,Cash,702766.2183117904,295876.52158026525,F016385,4153855.630865932,2030-01-11,86.73226323885206,27.61881080112493
A016386,Cash,3663243.063212554,1141713.4017307374,F016386,3529547.2448820025,2023-02-11,66.20318130668348,25.222795332464877
A016387,Government Bond,2830447.09123021,1902147.6012609191,F016387,2035658.6737629722,2024-01-15,79.1459503577982,48.53170408285408
A016388,Cash,514224.860027775,1407340.06504555,F016388,1078048.5083078628,2022-08-30,97.26859266744023,99.40073389322822
A016389,Government Bond,3882462.397472433,439070.0005642479,F016389,3863008.925628008,2025-10-17,50.4217898700635,50.47717362367863
A016390,Cash,2768404.394393658,1248862.5643117898,F016390,4878228.950208798,2023-06-26,86.3372350401778,49.9566403967375
A016391,Cash,1571309.0232585592,555402.1086451471,F016391,3058309.710862078,2027-11-24,75.01300340454168,88.59816431947424
A016392,Government Bond,650503.8153229915,1121593.6992523845,F016392,2202598.893189977,2021-11-22,75.05610569082853,47.82179071915107
A016393,Government Bond,1207204.3707839553,1744317.359395544,F016393,2991509.660636844,2022-12-16,77.43890639844292,16.272047941383107
A016394,Corporate Bond,2761717.263017194,649783.9429043191,F016394,987298.8068745214,2026-05-19,63.01082540660321,62.13629778151021
A016395,Corporate Bond,2723062.631581741,1963200.856153322,F016395,4340764.121615961,2029-12-19,98.42999374547784,54.59503619612678
A016396,Cash,4655064.472724011,909560.2988669354,F016396,541431.472180682,2027-09-28,86.2716222108563,73.68435020623642
A016397,Cash,1078799.2466245415,380606.8487342843,F016397,2778336.26639825,2030-02-18,87.09043575733641,12.77924684706585
A016398,Cash,966907.1520713054,307449.3209063246,F016398,3380851.432516392,2028-03-12,55.13889765111384,23.349344626402097
A016399,Government Bond,4226429.083989502,427817.2609002789,F016399,4148591.0549347373,2023-09-13,95.94221377547348,50.38915331669163
A016400,Corporate Bond,1777044.0987159116,942566.0823621801,F016400,2914223.3988103187,2027-04-11,57.58736531056709,87.06191544364943
A016401,Government Bond,1917406.9959586328,933142.9839780733,F016401,488887.32341136463,2027-05-23,79.05122856293316,96.98759909954025
A016402,Cash,884342.2779743458,879545.4271961858,F016402,498369.06224776164,2025-12-02,87.13757424432362,74.97926260995936
A016403,Government Bond,1314429.0700279952,1830219.796411914,F016403,2559526.5563446633,2020-07-12,89.77645289657039,14.651185543265086
A016404,Government Bond,4343559.821213069,863330.5573794327,F016404,2833856.0536135877,2027-02-12,99.59811783143687,23.772860503777856
A016405,Corporate Bond,232306.9799881636,361165.61065183894,F016405,4017902.3051480893,2028-09-09,56.716428563018056,14.854932139398183
A016406,Cash,2936548.024096852,97680.44416813026,F016406,2512551.958450316,2026-07-03,51.45097466108784,79.18262288696731
A016407,Government Bond,3979094.7428781046,1707706.1352375338,F016407,2249367.2945828084,2023-08-09,94.5485020770879,39.47389820498995
A016408,Government Bond,4532408.459984216,1507146.7864497376,F016408,1431090.4136404323,2027-10-28,88.88406867714787,80.14277853544198
A016409,Government Bond,3231289.649134707,1145169.278510185,F016409,2910360.4611986293,2024-09-22,64.72037567432315,23.81553728787037
A016410,Cash,514061.5025692962,372613.81223012536,F016410,1669356.9605442318,2024-02-01,64.18660426322768,22.59239619431815
A016411,Corporate Bond,2691944.337886695,1137653.2024011423,F016411,2072025.092904929,2025-07-05,83.37043778422215,67.84540635065643
A016412,Government Bond,3017557.8967870427,648890.1007220891,F016412,31624.60179213727,2024-04-03,82.39490796408461,71.93431590871387
A016413,Corporate Bond,1770167.1911896444,761508.3699160115,F016413,3515522.4070000844,2026-03-01,68.63032949755298,13.72534004380216
A016414,Cash,3957290.1076478036,773119.7797620047,F016414,3776245.8951783236,2025-04-08,64.4284896959939,60.14097987253029
A016415,Cash,2611170.801738069,1680299.5917000605,F016415,2765627.9390711524,2028-12-20,57.15203701004404,45.50482467579524
A016416,Cash,177322.90897850975,1486262.9318542168,F016416,2479865.928128407,2027-01-18,90.03890208609124,21.67461310637463
A016417,Government Bond,4666233.4783035675,25311.21000655118,F016417,2598505.76132717,2030-06-10,76.68474241701244,59.067397154768706
A016418,Cash,3318580.9771971684,1049447.987927768,F016418,1053329.9773635133,2028-05-20,99.4668793695206,43.723459759814425
A016419,Cash,4738070.272532344,1606404.708524276,F016419,2054422.9998678584,2029-08-03,98.05582742661338,90.20200388668896
A016420,Cash,3063010.4391968464,62951.41291919692,F016420,2929298.621805632,2023-12-04,76.39416286435267,86.45963915094539
A016421,Government Bond,3373333.4054161976,51307.416057322946,F016421,3178796.808867226,2021-02-07,86.2818546903892,82.69931577297517
A016422,Corporate Bond,723227.5859809171,1462223.6442867129,F016422,3303614.1549812015,2021-09-02,54.92057797924734,56.07520094347062
A016423,Cash,47075.563986970854,482794.3578030013,F016423,1206992.4939697543,2021-05-09,68.08839359056938,79.92631136186615
A016424,Government Bond,600674.9626056101,95640.47723099003,F016424,1619922.4699483374,2024-08-10,60.54278135246051,77.75843829318937
A016425,Government Bond,1043661.3994812631,1361989.687235198,F016425,2805489.3340076236,2026-03-26,83.3759987084976,55.208869865235606
A016426,Government Bond,2770303.6988870837,1191400.077260833,F016426,3992112.1396571994,2027-09-18,85.48894584264113,52.10951275755785
A016427,Government Bond,1238794.9678822048,141896.57386575377,F016427,4939296.198415176,2030-05-14,99.9952113217396,70.628987774335
A016428,Cash,2389723.5253062537,1080082.0729561017,F016428,2909557.287087154,2021-03-11,72.96378505715,17.178378571804878
A016429,Corporate Bond,4127357.236074054,1742471.2070662896,F016429,3617743.911724076,2021-08-27,74.5566325250183,71.26065954760716
A016430,Cash,2872402.378427124,251100.9031033924,F016430,2861270.8386668563,2020-12-06,84.79410571929759,88.27879360133538
A016431,Cash,2806825.449118066,195184.9362842204,F016431,163260.79121606797,2025-09-06,96.1429896216135,25.57849244351614
A016432,Government Bond,4744839.816967638,416500.6756918236,F016432,1143995.1676547565,2027-03-31,77.2049267509884,51.71493391640086
A016433,Cash,1597437.3467962097,1904095.910976965,F016433,3870992.2086448693,2026-10-09,99.79466338968072,56.86970205443625
A016434,Corporate Bond,3891729.4516679435,896338.6039105256,F016434,1729505.1637071376,2021-09-02,71.46686680660329,16.44831210613928
A016435,Government Bond,4355761.372674638,1912532.3409326635,F016435,4955584.085942916,2029-05-19,69.76519150377602,23.010051585571915
A016436,Government Bond,4270537.296473852,1437653.592752505,F016436,2932010.614148648,2021-01-27,51.32110535943495,94.17783916331986
A016437,Corporate Bond,2181285.050674535,1066236.418025404,F016437,244685.94153108774,2024-03-02,58.781278868156505,38.49421502465984
A016438,Government Bond,2814302.118845338,1259773.5160188086,F016438,1146103.7761165597,2020-06-29,99.91773500671991,50.004491266247804
A016439,Corporate Bond,2143959.930356839,1970880.9302730483,F016439,1128148.010257936,2030-04-07,84.40531179517166,26.641781246239116
A016440,Cash,382598.07525745675,155658.1511867751,F016440,193267.08763283346,2026-10-16,75.17920279135215,28.67485273582083
A016441,Cash,4598827.100754223,550461.7543182741,F016441,2080135.4063239782,2023-01-28,84.37918448235946,10.138917804223087
A016442,Government Bond,3632844.776370413,1952989.3065057558,F016442,3278369.7325675474,2027-08-17,54.76549665815239,39.69157452518907
A016443,Corporate Bond,4039275.976621757,1196000.0335852527,F016443,868487.7794697763,2029-10-16,88.3830597470259,41.11843203687355
A016444,Government Bond,1167552.8732970215,1199444.6636311468,F016444,610240.0649946257,2025-10-26,93.30417652448969,98.76978617248916
A016445,Cash,2907227.203954856,1314986.903300091,F016445,818521.0610879674,2022-04-29,65.40808529274375,27.81014202293738
A016446,Corporate Bond,746026.030620383,1849535.4783104365,F016446,4856292.532267279,2024-04-23,59.54325056415003,70.01073421383063
A016447,Government Bond,3824984.454219822,1672462.9398992988,F016447,4494657.98476339,2028-11-21,92.63749568129359,10.354418751091583
A016448,Government Bond,1075445.222200357,734586.5470789473,F016448,4487787.862728244,2022-12-22,60.36497223522467,54.57533942785019
A016449,Corporate Bond,2716050.672866365,149160.88013001543,F016449,4338591.777327397,2030-03-16,52.52440747609032,57.31379938344475
A016450,Government Bond,1945398.9942523462,1713972.5833839958,F016450,1719779.208944856,2022-06-03,88.58837387061057,92.19855135859657
A016451,Government Bond,4516372.294966704,115384.68105202277,F016451,4156892.9273328846,2023-10-28,53.972899707248516,63.46767155520788
A016452,Corporate Bond,2298809.252537836,1509049.2381114613,F016452,4694343.665481515,2029-06-06,52.08316898893035,99.07962690155682
A016453,Corporate Bond,1536078.5864207866,1736686.8724054147,F016453,4455074.327085252,2020-10-03,52.19186010723159,57.463849107429134
A016454,Corporate Bond,103560.97305029465,655577.696201899,F016454,276494.90282340965,2022-01-27,70.49266273541438,90.89966473359247
A016455,Corporate Bond,3139723.456378318,51747.811415111195,F016455,4124477.320616768,2028-07-21,59.12134753697042,53.85088560816638
A016456,Government Bond,2528764.7255978803,1509158.94237147,F016456,2658518.7100224723,2022-03-09,75.80593435957309,80.48370929944825
A016457,Government Bond,3366912.2252576523,99920.45403778713,F016457,2791382.8093770235,2022-11-05,87.35080933176093,98.59502738509977
A016458,Government Bond,2905868.1826161784,1780795.5536081523,F016458,1121892.44096722,2022-09-30,83.79227350139155,61.9117416734296
A016459,Cash,3797831.9490332305,130575.95562816325,F016459,2744415.214286397,2022-05-23,65.77935409392107,52.418546119682716
A016460,Government Bond,573042.7134889708,1648520.5895759736,F016460,4039584.564545093,2023-12-03,96.68347710019833,91.4980975445944
A016461,Government Bond,165390.93647958967,943336.9413240829,F016461,4757902.372668002,2026-02-04,63.42079995854928,21.207989220487065
A016462,Cash,1536352.1256921787,1866057.521659123,F016462,2364221.339425607,2023-10-19,60.83961129448789,36.435766571019784
A016463,Corporate Bond,4275115.453219626,1637952.1846491233,F016463,2763232.348364805,2027-04-23,88.05785461979157,26.411567510041497
A016464,Cash,4771519.862967484,311106.87519027246,F016464,3140995.841442345,2024-10-14,54.29149926239654,77.64404694057001
A016465,Cash,1192387.414777108,1046326.1575105828,F016465,4636198.739532444,2023-09-09,90.72204859026712,24.146961180621542
A016466,Government Bond,1752872.0151241831,1356840.1418386502,F016466,4496053.002593733,2020-07-26,73.89820514908826,80.3852309785272
A016467,Corporate Bond,4837218.15474917,796760.4624211472,F016467,4811297.246122825,2022-09-15,62.015815759468936,75.12269826696084
A016468,Cash,1569802.3964480162,1585819.2421254213,F016468,3861899.445168917,2025-05-16,77.23313411637994,28.030081796035656
A016469,Cash,3122739.9725168375,516649.2884864984,F016469,4476781.124050803,2029-09-03,79.32409761778578,41.61502458674945
A016470,Cash,1194342.6616298864,335824.9598414982,F016470,2694962.9884970114,2023-10-29,80.24807137103836,53.27209621283821
A016471,Corporate Bond,4304087.196017216,799488.1318561976,F016471,2029427.439355746,2025-05-06,60.658733103597044,21.835630094845595
A016472,Corporate Bond,3600289.986199978,1219020.3870220091,F016472,2825287.636291164,2027-05-24,59.722861000889615,75.92835927128552
A016473,Cash,846999.8961349415,1897156.6953187701,F016473,1364966.8060800838,2029-08-24,71.66448133286661,80.8371610612982
A016474,Government Bond,2754472.2860241695,294074.5102520748,F016474,2731475.389207673,2026-01-27,76.32485327804294,62.67576129984167
A016475,Corporate Bond,2283001.6092998474,1246259.5601147683,F016475,2447619.3850534204,2027-02-24,87.90767687445765,46.63539595765175
A016476,Cash,3853506.567819961,371417.9231894148,F016476,1104936.3455516046,2029-03-23,87.19706424255614,27.992878404756716
A016477,Government Bond,3640940.024169362,529097.6767332307,F016477,1849094.4282387183,2028-06-30,66.84463942417787,69.05715745270354
A016478,Government Bond,3462876.0228348994,1107558.1924739066,F016478,2770796.9675335707,2027-07-02,84.48227642243977,41.477859131441605
A016479,Corporate Bond,3532293.8161712987,793838.3262163257,F016479,3738613.248324588,2024-02-08,86.46310169340167,43.15347151220039
A016480,Cash,4466881.137291607,1183855.0503377963,F016480,1715264.9483492384,2023-07-05,71.20876551021247,73.92693782812404
A016481,Cash,3860928.9370289175,1783669.5213528422,F016481,1899432.0578068541,2020-12-28,51.630743289830285,34.16922117361456
A016482,Corporate Bond,2794112.644875434,1123886.1213262717,F016482,1553609.5092261669,2025-04-07,83.75729956560204,46.37109835373102
A016483,Government Bond,4423322.058009949,261869.01186609123,F016483,3292483.5968358954,2021-01-14,81.54231849900556,19.826604155373303
A016484,Corporate Bond,1767081.8810950546,1020402.8400331254,F016484,1753325.293805111,2028-01-01,96.28938032646039,96.05769258649262
A016485,Corporate Bond,4372382.177070069,683519.006154255,F016485,4766010.614758493,2021-03-27,66.17435868341572,72.89457488757327
A016486,Government Bond,3057594.6018252065,1718761.7376224103,F016486,611333.4461290773,2023-05-24,85.46286425827307,70.16907781877252
A016487,Cash,4089721.791975209,1046425.2931856699,F016487,58047.26275587372,2021-11-19,68.55545582413981,46.746344631828556
A016488,Cash,3526193.8290379457,403513.2356815395,F016488,1141690.9603354733,2030-06-06,92.66205309750431,14.161346585941548
A016489,Government Bond,1437524.7822747284,170828.42372300779,F016489,1659521.0098910532,2021-04-30,68.1379133023608,40.11443883997769
A016490,Cash,4971273.910845854,1443411.5006030314,F016490,2216459.1612102143,2029-09-27,93.46913204027852,59.31787152046752
A016491,Cash,1422096.952945273,751259.4479077592,F016491,3981612.8946127896,2024-11-07,88.21596510861187,98.33226029706223
A016492,Government Bond,2727616.9425806524,1806207.4275545448,F016492,2351735.5255365903,2020-06-27,65.62953399823357,38.644749934917215
A016493,Corporate Bond,1406671.4706791763,1023610.707983764,F016493,3644248.0842678747,2021-02-01,67.69005244731318,73.14460767410353
A016494,Cash,2313815.0868483647,1324496.3621692872,F016494,235137.85313809555,2026-10-31,62.11425014256378,63.02180986566261
A016495,Cash,3075692.6370398174,298441.7144119185,F016495,169056.1145050332,2022-07-04,69.77566050942575,20.812862978482002
A016496,Corporate Bond,1100232.6654827148,1924175.9878690352,F016496,1424199.6091284263,2020-10-17,65.7911941439446,26.544899591752
A016497,Corporate Bond,2648284.626799561,1464151.300933061,F016497,2298401.528174123,2028-07-03,95.32567774203957,92.50770734479796
A016498,Cash,4149717.4844608647,1017210.1781273595,F016498,1172620.1782133237,2021-12-18,61.35394110542711,19.22982198682878
A016499,Government Bond,4415278.922045099,104870.219558522,F016499,3652807.800180138,2022-02-03,90.32239299783814,45.355455491804484
A016500,Cash,1452839.2714922884,1664098.0507296065,F016500,2478486.1462049736,2029-11-03,91.91610371182702,99.84885704286104
A016501,Corporate Bond,792070.0377949602,216461.142146219,F016501,4988211.591450103,2028-09-13,58.59384801432874,15.220436280324572
A016502,Cash,1631542.3217457905,175737.8763887285,F016502,2351853.026150703,2028-10-09,55.06710892170539,56.326903585654975
A016503,Corporate Bond,1026878.5290701145,1242004.81134853,F016503,3859456.281558733,2026-11-02,79.02950223280547,43.4744924330611
A016504,Cash,3644577.317340096,1208792.3303319116,F016504,767674.772831796,2026-03-17,73.2099761140416,72.25550351052212
A016505,Cash,4802393.3924515685,1614624.8670214182,F016505,222011.85856076254,2022-03-25,79.28996591956925,99.32997863144259
A016506,Cash,1601303.693626465,1245544.124900357,F016506,2719044.3361464646,2023-09-08,79.06564835228838,80.34626178711754
A016507,Government Bond,1581204.5435640526,1729954.6712463237,F016507,84937.43525445809,2021-01-15,57.87285071373401,50.29212871598274
A016508,Corporate Bond,3536721.5691201845,582011.3843816312,F016508,1868442.6152288285,2029-09-10,59.22054239275779,67.46059035319831
A016509,Government Bond,3425494.763328176,687807.8068083924,F016509,3406022.3564205035,2026-10-22,56.096610782232645,94.83033884956016
A016510,Corporate Bond,2187073.2485852954,881897.5648537625,F016510,2668941.8378093536,2029-05-27,55.06691987798186,16.500685252998032
A016511,Cash,1577870.976145924,1209043.3729927652,F016511,2750696.332844701,2021-04-27,74.63598688784288,69.99867291703873
A016512,Cash,2408062.002865175,85972.48008755002,F016512,1476319.224144626,2027-03-13,59.21699468121068,95.71977338330402
A016513,Corporate Bond,3516509.4749775566,217268.7933091273,F016513,761495.695055169,2023-02-20,90.7994206808988,56.60218047156333
