Capital_ID,Capital_Amount,Deduction_Amount,Exposure_ID,Exposure_Amount,Risk_Weight,Transaction_ID,Transaction_Amount,AML_Flag,Contract_ID,Rate_Type,Loss_Amount,Risk_Score,Revenue_Amount,Loss_Event_ID,Stress_Scenario_ID
C016466,2935575.2982969256,14377.065350931307,E016466,1849847.6110026666,71.76044045974527,T016466,952604.3281949381,Pass,CON016466,SOFR,378658.7467564843,96.48653842472291,36263998.42548839,LE016466,S1
C016467,3420180.4157347647,40530.508788908846,E016467,757746.159886371,94.26864094701685,T016467,160226.31636606273,Pass,CON016467,SOFR,443070.70908286126,80.7267011009954,70852519.84885864,LE016467,S1
C016468,9849985.323935036,316936.4351008707,E016468,4400054.907998923,100.1296380746507,T016468,119465.6137735845,Pass,CON016468,LIBOR,319703.2539089562,73.95189216307664,33424306.492927387,LE016468,S1
C016469,1016957.2064768767,781901.3841554285,E016469,1122730.5655997882,92.27650813419362,T016469,136387.4778177711,Pass,CON016469,SOFR,323465.4763665749,69.01584705158899,77438967.98338847,LE016469,S2
C016470,1739575.3967962412,630746.6394847329,E016470,3516546.674144819,56.962291284773414,T016470,829374.7985459818,Pass,CON016470,SOFR,362795.6240975573,59.36226446926601,25837015.48745963,LE016470,S2
C016471,2658319.8282287056,397869.30046796665,E016471,3940883.0896503716,57.46737448121387,T016471,829597.0638891964,Pass,CON016471,SOFR,456113.66799730546,71.78032057066284,17536466.429089427,LE016471,S1
C016472,8333892.742588002,806093.7678128089,E016472,959162.7321148267,145.85115815787617,T016472,288432.8107399919,Pass,CON016472,SOFR,392475.61103260197,79.68297160962746,83165918.09717734,LE016472,S2
C016473,9178180.103221858,378861.2495327716,E016473,4948219.47803845,50.37112277727134,T016473,145255.78779584676,Pass,CON016473,SOFR,428702.78330575896,89.36647712423382,35236328.97057956,LE016473,S1
C016474,362340.22730594786,615492.5045493158,E016474,2904687.997383769,147.92722507172232,T016474,215541.42833093563,Pass,CON016474,SOFR,102083.98467188889,66.61132528376672,7994499.5524074,LE016474,S2
C016475,5423888.700207062,871391.7275675068,E016475,2520518.880918646,97.71340414603877,T016475,884827.8491653586,Fail,CON016475,SOFR,91038.64621122881,94.88804413598521,60459705.60079455,LE016475,S3
C016476,8534967.40297008,313931.4622069357,E016476,609412.7044195847,136.40623945530166,T016476,293052.72803591564,Pass,CON016476,SOFR,240079.39502520525,74.37262042662198,18599181.973941617,LE016476,S2
C016477,6099857.314906673,780423.0033301078,E016477,1451226.7329732077,107.42237563431893,T016477,351414.11171055626,Pass,CON016477,SOFR,22443.863973919288,74.5862888948115,41993277.981442995,LE016477,S2
C016478,5798174.286973044,694075.3942552623,E016478,2465466.5150616756,76.4294286832228,T016478,567906.9227008396,Pass,CON016478,SOFR,94145.43380827428,84.22499112092243,58437365.22350784,LE016478,S1
C016479,3329283.983323627,633826.3661264586,E016479,3775584.2545442977,35.74273954326593,T016479,561429.4901250934,Pass,CON016479,LIBOR,424955.1529571655,89.57881668416226,50391805.82857305,LE016479,S3
C016480,5894009.017101077,79912.22023251055,E016480,1793431.1458176319,52.354373384991916,T016480,104872.63371980326,Pass,CON016480,SOFR,260595.27174737828,79.05937020854176,17697613.741021555,LE016480,S3
C016481,4817947.116631247,266445.9253039273,E016481,3975275.4400489293,108.11991603939649,T016481,147237.72650811507,Pass,CON016481,SOFR,155687.28366357065,93.66050472770033,37159028.52135959,LE016481,S1
C016482,2295034.395179404,495010.7523465105,E016482,4571593.839790602,117.01822882611185,T016482,1484.8376432424147,Pass,CON016482,SOFR,127748.46103074467,71.82409755495316,73550352.7245499,LE016482,S3
C016483,356576.03028045996,963574.4447950892,E016483,1381215.4325404766,148.04194311776953,T016483,606869.0059232295,Pass,CON016483,SOFR,22113.209268453003,93.97047143796715,84175220.45356868,LE016483,S1
C016484,8920828.163459891,886268.1792066761,E016484,3236630.0620513763,23.159154977189804,T016484,7097.538252674565,Pass,CON016484,SOFR,297182.9391104795,85.13111567324307,68647873.2650691,LE016484,S2
C016485,7273542.086142739,485374.8618009246,E016485,1079821.32382967,31.30422406747253,T016485,474012.835948468,Fail,CON016485,SOFR,470572.70345377666,73.70965503503712,98471341.13051167,LE016485,S1
C016486,2286030.6653302987,186008.14111548392,E016486,774960.557257629,62.78848080072513,T016486,984078.3555220547,Pass,CON016486,SOFR,481966.58823532873,89.00263546324186,88241379.87328048,LE016486,S3
C016487,872923.2807447717,446571.9154262661,E016487,3086305.3786838213,140.52528950713446,T016487,401692.4805815197,Pass,CON016487,SOFR,371526.7228721979,75.14486854703688,95636751.71963893,LE016487,S3
C016488,4620611.882961591,955653.1704769477,E016488,2102838.0814485713,126.76589728475243,T016488,913602.1728700593,Pass,CON016488,SOFR,491826.8645549554,72.8931625302854,74632867.23474948,LE016488,S1
C016489,4580645.5410296945,846499.5880666403,E016489,2125377.736654094,98.04967745720926,T016489,715763.526525274,Pass,CON016489,SOFR,428902.05716821924,61.18433337134469,46470696.76549837,LE016489,S1
C016490,4488409.399334162,710671.1171667436,E016490,1767235.196966695,28.61585559946063,T016490,67944.94308943252,Pass,CON016490,LIBOR,212529.12077385944,50.99805017751266,84346767.64234802,LE016490,S2
C016491,7904265.454871543,396918.4135331897,E016491,4848397.635138532,139.28919320552143,T016491,174411.47614322708,Pass,CON016491,SOFR,241653.3075359023,88.49997725745274,17657824.67357727,LE016491,S2
C016492,464148.6847780769,9036.82400149497,E016492,1846601.4254375868,29.458890058766713,T016492,521812.69421247445,Pass,CON016492,SOFR,160122.7240965239,64.40413325693328,41202348.496736266,LE016492,S3
C016493,411453.00007497537,609425.4364845059,E016493,4632818.170916882,53.25016216002113,T016493,627559.9000554498,Pass,CON016493,SOFR,359118.4668295863,77.14581075122886,55454451.59257032,LE016493,S1
C016494,5777953.294833113,994832.1508508705,E016494,748322.1370735405,108.84941117126733,T016494,147636.1297437266,Pass,CON016494,SOFR,374496.05732894153,74.96292014631106,49295064.35615976,LE016494,S3
C016495,6223049.9947723225,51427.75737759853,E016495,1639492.4603724978,44.755696320851726,T016495,919566.3087055468,Pass,CON016495,SOFR,455126.9500786982,70.82462137975769,64958897.730262175,LE016495,S3
C016496,1690586.7953667715,553016.5597958299,E016496,3314233.6420877245,49.74910232948712,T016496,536018.6865928434,Pass,CON016496,SOFR,341925.15165539423,52.7028140009194,98691953.06704798,LE016496,S2
C016497,8573589.91425526,111114.5009416653,E016497,757405.2790991438,149.9840032125654,T016497,655268.2167577865,Pass,CON016497,LIBOR,31351.27340310978,75.36797685508344,29844739.752262846,LE016497,S2
C016498,8767887.840300025,136797.61088278296,E016498,745782.8526307516,26.597353197591218,T016498,147051.85953167436,Pass,CON016498,SOFR,350803.91597679403,59.7295415540533,55055601.38222723,LE016498,S1
C016499,3047605.130321976,447800.29465314944,E016499,4511556.646743317,48.02816340926964,T016499,159582.24181292608,Pass,CON016499,SOFR,171786.89508254334,62.111451790718405,6605157.3912189985,LE016499,S1
C016500,1225260.8072936474,499753.0956484997,E016500,1494991.895274676,24.630500169942053,T016500,36257.94501763037,Pass,CON016500,SOFR,422525.42081554426,71.26598098699071,95982727.1737126,LE016500,S1
C016501,2095376.582953015,740883.5961545807,E016501,779218.7455654041,66.33278505280505,T016501,749118.3516886849,Pass,CON016501,SOFR,47664.02623667576,55.67703734382732,82149273.44345564,LE016501,S1
C016502,4369592.652675723,394619.78729570255,E016502,908957.6819633819,61.99985337333906,T016502,535662.8913359485,Pass,CON016502,SOFR,4245.746924042337,76.33802425357464,97254661.88241051,LE016502,S3
C016503,8077029.018398621,622060.2509805571,E016503,2830224.8658850053,81.48126892635027,T016503,873966.6242211412,Pass,CON016503,SOFR,72385.30035686908,86.30241599500295,46006618.0307121,LE016503,S2
C016504,3571785.424899526,398324.8178549157,E016504,1701332.5921030992,96.30819107716906,T016504,287296.45764781244,Pass,CON016504,SOFR,488339.9426950078,92.60488909076088,76886912.48341143,LE016504,S2
C016505,7617311.025158503,443645.00468173216,E016505,3379330.0956764272,144.3793480754243,T016505,292115.12354188133,Pass,CON016505,SOFR,345215.6531109274,58.48508797018697,17609420.338870518,LE016505,S3
C016506,7937006.737217547,750726.6324093314,E016506,1320221.4801877853,123.17763962636549,T016506,872811.342173758,Pass,CON016506,SOFR,64325.11377687583,74.10465443976656,28003316.622290026,LE016506,S3
C016507,1171752.0404802167,421316.0062499706,E016507,4299730.315895588,139.08324013622752,T016507,736709.7411888883,Pass,CON016507,LIBOR,26115.010845882414,77.91141767489307,35709998.22863083,LE016507,S1
C016508,5366838.9187406,175112.2167558935,E016508,2203864.706649018,99.9942158662403,T016508,848052.1043156546,Pass,CON016508,SOFR,40357.91426734059,69.25695079408881,29371083.586028915,LE016508,S1
C016509,2432913.7522270367,891404.957807092,E016509,3631831.6187069686,100.97186246413398,T016509,159251.27236042684,Pass,CON016509,SOFR,72173.35660222912,56.1462884053811,27718221.682392046,LE016509,S2
C016510,4373196.648511338,720778.5969395757,E016510,95772.6697548979,122.13359343291876,T016510,515286.5994258084,Pass,CON016510,SOFR,147897.49312533473,71.4350832305359,98334549.90737908,LE016510,S1
C016511,5240433.2576847505,942682.387817558,E016511,36413.57996180834,21.845746914868823,T016511,650247.7348505842,Pass,CON016511,SOFR,210506.04849940084,73.63158586020987,64776138.57461501,LE016511,S3
C016512,6796399.583903177,683712.1451774202,E016512,3971845.429522846,128.70644288148299,T016512,734689.164208647,Fail,CON016512,SOFR,332035.501241498,61.32201031919495,2482734.5265714834,LE016512,S3
C016513,6996623.517750673,647524.0155770127,E016513,1908737.2331831923,23.56844249976495,T016513,141747.05025661303,Pass,CON016513,SOFR,18650.60611903824,60.07831780820689,82592896.14002766,LE016513,S2
C016514,8945790.128494874,642356.7357181814,E016514,1995343.8288794025,121.67935107406186,T016514,484001.79865143955,Pass,CON016514,SOFR,62196.54932499885,91.36655421873374,47636260.290269054,LE016514,S3
C016515,2164756.4185452815,752959.2284673478,E016515,2430298.000581316,28.755836639421766,T016515,413749.27497641224,Pass,CON016515,SOFR,403926.0329847417,96.41613279274607,76292208.45707828,LE016515,S1
C016516,9219437.702446757,192745.51284582564,E016516,2793564.0032299766,149.71816044044036,T016516,846790.2533466145,Pass,CON016516,SOFR,340795.2247915702,55.83471324033823,71481038.96064267,LE016516,S3
C016517,1715575.0472559454,149507.63261653288,E016517,2710282.221534947,138.52288720417826,T016517,54009.09451729533,Pass,CON016517,SOFR,254865.36465598087,60.64465015790539,35714803.778196715,LE016517,S3
C016518,3579704.3131782506,262924.6519228985,E016518,3085273.9657561523,145.71563930140988,T016518,29890.80475193115,Pass,CON016518,SOFR,273307.0193941306,68.78885453195531,6266629.247769404,LE016518,S3
C016519,1210360.1170993745,809786.1760777376,E016519,3613643.0413589086,65.09073390487106,T016519,26944.096856535252,Pass,CON016519,LIBOR,154303.3781212037,92.81009234750701,94173617.8294933,LE016519,S1
C016520,3586769.1274563936,4049.9074729404283,E016520,3787921.0307866535,70.6493820271734,T016520,300785.09184549795,Pass,CON016520,SOFR,48754.13163247566,84.82516552140437,77680517.61539793,LE016520,S1
C016521,1719762.2451853368,653740.3262195224,E016521,4767439.125674006,64.21514281267426,T016521,131676.57121583138,Pass,CON016521,SOFR,38373.503156172825,60.93840475637728,8983953.484040175,LE016521,S1
C016522,8460842.988551298,81475.61122637293,E016522,3377722.622176049,88.89945086410141,T016522,266999.4772495089,Fail,CON016522,SOFR,303654.64197137486,90.29153771383021,33073749.01866199,LE016522,S1
C016523,5460979.160389893,866769.6199011225,E016523,3362093.050444549,143.3987260022003,T016523,99762.87693469464,Pass,CON016523,SOFR,310187.2498565549,98.8327220623793,6665350.027833692,LE016523,S1
C016524,1647222.6331947998,348831.9805471828,E016524,2505315.5911577526,126.58639361546665,T016524,22389.23798788978,Pass,CON016524,SOFR,260814.17736235406,50.50374534239344,32743647.71669567,LE016524,S1
C016525,8369695.06869993,880410.4574822647,E016525,4429940.014500677,87.89536658620487,T016525,885027.2882795201,Pass,CON016525,SOFR,391318.667511765,98.56933459955638,43933967.47907949,LE016525,S3
C016526,4309327.905330118,767367.198013616,E016526,764192.8280468265,141.55775341002874,T016526,975712.1490390287,Pass,CON016526,SOFR,380449.60821167397,83.39480518367509,89475298.86539502,LE016526,S3
C016527,4001931.043310467,701901.8401476141,E016527,3423227.1628143317,102.54644478319383,T016527,774671.3908234459,Pass,CON016527,SOFR,401978.45083403186,52.80980148830265,58660747.14584249,LE016527,S1
C016528,8622571.985294309,120282.51328893391,E016528,3348695.8821270615,52.38564198147919,T016528,60749.47806990727,Pass,CON016528,SOFR,276800.4748701727,67.37273452453275,44850850.35349438,LE016528,S2
C016529,4548059.5643492555,576713.9079030302,E016529,2839404.3437798717,126.150651066343,T016529,700035.9123921703,Pass,CON016529,LIBOR,101789.24887318003,59.517403257290376,55980799.92053768,LE016529,S3
C016530,6220819.931757395,360474.494363737,E016530,2249080.1774373655,95.6434918822644,T016530,44306.838187536734,Pass,CON016530,SOFR,115932.43247884104,66.79720445258155,83835693.12757283,LE016530,S2
C016531,6278864.861506872,453224.67850862036,E016531,2265403.174534406,99.90584240141558,T016531,778283.031633763,Pass,CON016531,SOFR,96998.1514104445,88.76091508933351,76535459.50928915,LE016531,S2
C016532,1284752.2049961996,261243.28522778652,E016532,1589033.972735606,116.45920585961852,T016532,244027.75359950395,Pass,CON016532,SOFR,302011.9031718416,72.78853380092035,94128665.48989822,LE016532,S2
C016533,7249667.29988375,67031.83968056347,E016533,655448.8918768968,80.10134728332639,T016533,458078.58546450303,Pass,CON016533,SOFR,375603.8588286662,78.83685973014133,87553604.25680633,LE016533,S3
C016534,9472763.503834734,846251.8606362375,E016534,1517423.9927569607,132.62626371000272,T016534,511222.3180589625,Pass,CON016534,SOFR,349621.3227101494,95.58393892479137,79253381.41208026,LE016534,S3
C016535,870912.6898790539,982264.0905121472,E016535,1652587.4062499788,62.65864418309623,T016535,326810.8263065239,Pass,CON016535,SOFR,126641.48541539106,65.43855229725438,45509884.33377198,LE016535,S2
C016536,1101403.1135101975,379922.1480370723,E016536,3230830.9537583725,28.35861508478725,T016536,610674.1104973197,Pass,CON016536,SOFR,438954.67589483055,68.646486178338,36481187.58268717,LE016536,S2
C016537,4293925.653330003,779735.8774145518,E016537,4593258.545705619,32.197487415515084,T016537,411635.8078178739,Pass,CON016537,SOFR,364925.378960523,51.157248034845914,48044050.658181414,LE016537,S2
C016538,3140275.3724325104,93374.78711274527,E016538,1589952.8794153773,110.62434172417902,T016538,83818.09347388506,Pass,CON016538,SOFR,1385.5752554053358,93.48026923394596,46049839.30630889,LE016538,S3
C016539,6298165.491641399,39357.83076386923,E016539,1144703.6653898084,61.35798903086104,T016539,106066.80078744564,Pass,CON016539,SOFR,491925.66386834363,58.32555159822476,89427871.49301767,LE016539,S1
C016540,1955227.890428489,102197.58093258081,E016540,3144259.5975529626,117.32745457635328,T016540,248482.20851254257,Pass,CON016540,SOFR,354018.04733396764,90.05325917277403,59600920.48087518,LE016540,S3
C016541,2148713.059835612,369426.8107366595,E016541,4781451.709270353,22.24270362902095,T016541,32945.05251577668,Pass,CON016541,SOFR,326885.99226529023,78.59907768536348,87972344.51127462,LE016541,S3
C016542,7365273.786064059,632111.7750446184,E016542,3968092.8382968926,32.58046621674098,T016542,84414.82888717482,Pass,CON016542,SOFR,112909.26733898226,83.09120894177228,47650721.3339466,LE016542,S3
C016543,2285754.7277926574,587274.602611944,E016543,997896.1623777795,43.26022202789305,T016543,488472.6512636065,Pass,CON016543,SOFR,166146.50763178786,90.57648663522022,59287624.43285511,LE016543,S3
C016544,2458001.268289583,865126.5505650339,E016544,1971906.079992025,44.16524634713963,T016544,230833.8554516665,Pass,CON016544,SOFR,113850.90080952436,99.12898428615779,51129752.64578305,LE016544,S3
C016545,596291.5910070804,264308.36033048586,E016545,1118811.37966773,61.24558351599654,T016545,404562.6595088521,Pass,CON016545,SOFR,82415.58050826786,66.7850305346364,53256728.370039895,LE016545,S1
C016546,8525193.40364358,155394.70591431236,E016546,2447549.804022257,25.40043228212141,T016546,269590.1198558004,Pass,CON016546,SOFR,141261.84611957526,93.6186259030045,28862996.461524162,LE016546,S1
C016547,727399.8990811922,668231.2858355482,E016547,1184912.2818742597,99.90663162617736,T016547,861900.8357735962,Pass,CON016547,SOFR,454388.21670840256,85.82838556180097,1131172.4717632441,LE016547,S1
C016548,6987231.000740458,882561.8754504796,E016548,199012.61270470687,36.813466723906885,T016548,984722.4133403673,Pass,CON016548,SOFR,301025.3281004583,78.4880352485356,27131829.861584984,LE016548,S2
C016549,302430.12419696245,865532.0656225854,E016549,526218.8156409869,38.97710427169919,T016549,8832.970029685266,Pass,CON016549,SOFR,312106.1009948823,96.23860066026683,37602380.87147261,LE016549,S3
C016550,2147069.9008607636,687430.2507329017,E016550,993741.0602086869,30.445945378455413,T016550,449381.4648031523,Pass,CON016550,SOFR,151729.59175530076,92.63784979430932,20698198.30905194,LE016550,S3
C016551,6871718.269648887,614597.2012542072,E016551,956625.4075844936,41.59484214356052,T016551,699588.9330070809,Pass,CON016551,SOFR,299742.4919602688,55.739717129095425,44064815.57193193,LE016551,S3
C016552,6294971.460439433,13282.659859874979,E016552,747318.876002638,33.99895869059832,T016552,35068.23179847893,Pass,CON016552,SOFR,321274.088760866,97.6842443868156,93425872.88910154,LE016552,S3
C016553,914503.4240299183,566968.5474112879,E016553,445805.9239504305,96.43409942355763,T016553,55956.99898963472,Pass,CON016553,SOFR,346278.44690904877,55.07496365897149,19999352.23671527,LE016553,S2
C016554,8148298.7421659585,362509.9569064569,E016554,4433057.956357766,70.6239457306095,T016554,406682.2432129855,Pass,CON016554,SOFR,334941.73586011154,99.00302574826361,93023260.93988137,LE016554,S3
C016555,9893171.00177711,907375.3196721988,E016555,1250032.8270188454,39.67583941762318,T016555,637089.7503991737,Pass,CON016555,SOFR,285948.97632510116,65.51305368023958,99904671.35721965,LE016555,S3
C016556,9348591.467807673,789296.7396407163,E016556,385354.9871237555,71.8310448374852,T016556,605580.3404145392,Pass,CON016556,SOFR,370576.0349875107,65.31714549621887,48164152.62078102,LE016556,S1
C016557,1853730.90320581,214055.56338037868,E016557,4211483.972528948,62.18260760303478,T016557,913850.5771461984,Pass,CON016557,SOFR,477798.6167341119,50.96889030844155,84028468.1976842,LE016557,S1
C016558,5263702.201303581,21757.900129942944,E016558,1738272.3014658233,120.41216983089137,T016558,490391.9066883002,Pass,CON016558,SOFR,385568.0545414024,90.98901463387487,29171891.244991887,LE016558,S3
C016559,1377178.5533500446,162105.49725674783,E016559,2654643.7066436433,127.84470735608997,T016559,699882.6831258602,Pass,CON016559,SOFR,131254.64843723,54.272514660580626,36280608.1815036,LE016559,S2
C016560,1634416.4741937795,760789.277945444,E016560,2110657.2367640925,21.67577924802393,T016560,381493.12963761983,Pass,CON016560,SOFR,485163.016861948,66.29449356050134,82582652.79234958,LE016560,S3
C016561,9143692.53801912,129597.28917559465,E016561,2841561.5975061012,93.72682014482822,T016561,895760.5051679563,Pass,CON016561,SOFR,403731.72370621574,89.7134017519611,13097812.760222735,LE016561,S2
C016562,7668363.297555948,22.324053626232576,E016562,271390.55650124565,41.10318201696379,T016562,59563.303637411875,Pass,CON016562,SOFR,19739.947119440603,95.83185062815356,70334726.70016463,LE016562,S1
C016563,8174016.369913579,814788.2370845976,E016563,887659.682161771,125.95961789499245,T016563,990744.0286646431,Pass,CON016563,SOFR,295693.30748565623,94.96821066990364,3555942.335185088,LE016563,S3
C016564,6289114.55428011,318404.1761939139,E016564,4025799.4746622397,119.89564685237026,T016564,790175.5363455095,Pass,CON016564,SOFR,476246.27985224425,85.80583398760572,77924251.99733791,LE016564,S2
C016565,7892016.171027835,405007.9376193521,E016565,425264.4815879757,36.17575854111112,T016565,678858.846731944,Pass,CON016565,SOFR,308720.30882838386,76.78005030488394,73743368.82890598,LE016565,S2
C016566,8250471.217940689,885018.7798192037,E016566,254586.63069596622,59.82523185628219,T016566,552889.2973276381,Pass,CON016566,SOFR,427441.27459434,59.54921278497389,34036855.12372534,LE016566,S2
C016567,5154946.56237528,597205.5818789598,E016567,2657614.1961416313,97.83910010326102,T016567,928407.6889086914,Pass,CON016567,SOFR,381112.34276028647,60.731021448739284,67382815.96289885,LE016567,S1
C016568,7350162.4784193,854142.8594226526,E016568,376841.59560043586,55.92988073332639,T016568,639875.8305982696,Pass,CON016568,SOFR,291545.24843891914,54.60984697587925,96722846.73409292,LE016568,S1
C016569,5741223.637344466,48967.46548605324,E016569,2459513.482720338,127.88242471414885,T016569,531088.9398444608,Pass,CON016569,SOFR,180473.0871210984,99.31074537880518,50794798.06989231,LE016569,S3
C016570,5766931.321744906,310904.8871236495,E016570,394265.69507846044,118.64640094704878,T016570,268438.17723316426,Pass,CON016570,SOFR,209313.07845708364,67.2481626648369,20690688.837819807,LE016570,S2
C016571,3637656.0375273344,619888.6713050153,E016571,4557945.268667935,125.82811848822577,T016571,298379.38389211724,Pass,CON016571,SOFR,194198.0557730472,61.91114005133714,66524252.26129551,LE016571,S3
C016572,7057915.583006979,7872.196610454352,E016572,1165477.1925020032,54.57534656266414,T016572,796512.8539832229,Pass,CON016572,SOFR,249701.77296168415,60.33751979866538,86751339.1428544,LE016572,S3
C016573,4641195.085186931,763219.195347106,E016573,3544390.834942861,46.644421231892025,T016573,790666.7073925647,Pass,CON016573,SOFR,71056.8946635624,69.59339600119972,19718284.56275507,LE016573,S2
C016574,9031847.908826256,50642.13672812456,E016574,2122931.260442134,65.75727353371289,T016574,833946.8691578526,Pass,CON016574,SOFR,69070.58604888993,58.15978472376685,17818560.548710696,LE016574,S3
C016575,9070699.907291602,271052.2089587486,E016575,3428752.9933074196,68.05720265135895,T016575,705448.1823200438,Pass,CON016575,LIBOR,80670.19268830505,97.8416793018909,44913693.57107684,LE016575,S2
C016576,7923054.276392626,592357.9080982847,E016576,4348277.813276955,113.58710213086178,T016576,395473.93800093356,Pass,CON016576,SOFR,50719.80433432094,86.58658968716313,40934206.8570249,LE016576,S2
C016577,1667270.0552299747,199543.5178155851,E016577,2140721.9064788097,87.11583054998044,T016577,15055.631202264447,Pass,CON016577,LIBOR,346856.6524640447,91.30736454959927,65940421.52766578,LE016577,S2
C016578,8803067.6096233,752993.9383849148,E016578,1319564.9664971794,83.15665648236359,T016578,824650.1596407251,Pass,CON016578,SOFR,61853.279300814465,60.96357964155929,59886669.29338492,LE016578,S2
C016579,5494788.4815086005,320563.24963876203,E016579,3305120.7498965054,109.91007203982795,T016579,829182.2642881422,Pass,CON016579,SOFR,166001.91354573425,80.63925849740299,58227357.41825437,LE016579,S3
C016580,3979970.6885065758,724610.1179400845,E016580,1972168.0015770283,28.45507817924262,T016580,732751.725030924,Pass,CON016580,SOFR,295465.21183253377,79.16062439865865,1491206.667645595,LE016580,S2
C016581,330040.85324205377,969182.6914122973,E016581,3010082.248470975,56.40792081870242,T016581,880473.0216016219,Pass,CON016581,SOFR,124083.6093135781,62.947167875588455,30884831.13403463,LE016581,S3
C016582,7653233.856362864,687726.5801230042,E016582,2368684.084238311,79.55733148267748,T016582,396702.5317662049,Pass,CON016582,SOFR,393271.56290770805,73.62206676902473,17253281.458070025,LE016582,S3
C016583,2991545.03283918,122118.21145231716,E016583,2948557.265260633,61.07980110521183,T016583,636864.8889528878,Pass,CON016583,SOFR,340440.62097559305,72.89076479060486,90390489.16673912,LE016583,S1
C016584,6915054.216458323,32651.207340851917,E016584,698670.1485045616,133.9139377909686,T016584,217997.82430638766,Pass,CON016584,SOFR,34353.34430451026,84.1263275552923,33381547.360261586,LE016584,S1
C016585,8420622.327641796,24701.938717271554,E016585,79935.1578999912,41.200040892555876,T016585,927579.891542165,Pass,CON016585,SOFR,79527.79662772297,75.13968255062113,60347671.980508916,LE016585,S1
C016586,3856361.0770348487,755290.4818737924,E016586,4237209.577874091,91.11297375672105,T016586,513339.92012254253,Pass,CON016586,SOFR,119014.99934745896,73.80008920365933,65108676.112133116,LE016586,S2
C016587,6273324.9334834255,557400.1153051786,E016587,4620460.734555425,72.98608756923218,T016587,550187.8286672087,Pass,CON016587,SOFR,396302.691822639,56.950162078112456,57140009.035503164,LE016587,S3
C016588,6221551.66248938,743602.505963544,E016588,1483065.03232539,59.73929956556414,T016588,587833.9621853961,Pass,CON016588,SOFR,402974.0318316906,95.79255637737361,55866563.459532306,LE016588,S1
C016589,4816579.664823988,544677.7025756576,E016589,3031047.9895436727,28.20909651593174,T016589,13567.647360278277,Pass,CON016589,SOFR,93365.29651685055,74.53434340908072,1742130.0326946727,LE016589,S1
C016590,3328032.4480171693,522328.4318548629,E016590,1691474.093378655,53.50065324202925,T016590,280900.12041754235,Pass,CON016590,SOFR,34333.22604372902,65.35856127833635,61902094.9594342,LE016590,S3
C016591,4682214.660946478,893092.2145802377,E016591,1433986.3456668241,60.374166790394774,T016591,942506.4200155783,Pass,CON016591,SOFR,316030.28585758695,59.48940085562223,19988579.987858687,LE016591,S2
C016592,6012841.718508136,994709.4483863685,E016592,3054624.7243643575,46.500841571879,T016592,887141.2412212,Pass,CON016592,SOFR,61340.58230598871,70.32620900148719,70686575.93831888,LE016592,S1
C016593,5907834.590534483,447911.5958123634,E016593,3434256.250112238,117.79833674485411,T016593,745285.7684994017,Pass,CON016593,SOFR,164285.34691947687,62.94736892730586,93788530.3103856,LE016593,S3
C016594,4689992.888887511,959940.3949820398,E016594,4958195.471736853,101.11657048733312,T016594,857488.3927310199,Pass,CON016594,SOFR,220527.35959758435,89.9823140948869,50340905.55380629,LE016594,S1
C016595,9443402.91253209,833770.8130186694,E016595,1837476.9993818616,135.31944553779698,T016595,12613.376515173302,Pass,CON016595,SOFR,204724.4694051074,70.62434597655597,79131380.531046,LE016595,S2
C016596,8129615.9925785875,933915.3002866415,E016596,2978391.4368923074,45.8800442972682,T016596,56623.18591789269,Pass,CON016596,SOFR,438121.3202292028,97.95135754623982,67925800.62997766,LE016596,S1
C016597,7160614.17926461,427160.6729953358,E016597,3035062.7183716325,42.87784205144648,T016597,767240.417527829,Pass,CON016597,SOFR,166113.83103429677,66.18855810238412,90093278.73892777,LE016597,S3
C016598,3367819.1736944085,281488.9209128874,E016598,2743283.344545617,133.68815502080966,T016598,36465.58145668457,Pass,CON016598,SOFR,322785.1376943358,90.05024687880794,86053742.82223088,LE016598,S1
C016599,7008548.858965484,674945.233801304,E016599,2504221.341450622,100.2297341160771,T016599,395329.0318128182,Pass,CON016599,SOFR,299099.32272415946,82.37494140633693,91603622.8268454,LE016599,S1
C016600,2985721.8766321153,145506.68499438613,E016600,4610775.599846316,30.840766399678436,T016600,217955.85824280675,Pass,CON016600,SOFR,194167.0697231752,57.758060027943515,38836524.909524515,LE016600,S3
C016601,8869968.452411406,574871.467495798,E016601,2126217.0247746157,21.568272806707856,T016601,414066.3846793757,Pass,CON016601,SOFR,461162.3017549325,82.80030905213951,62293236.17885262,LE016601,S1
C016602,4284273.848737022,503140.1072653814,E016602,3089311.1606308264,25.754640141987377,T016602,860194.8645007863,Pass,CON016602,SOFR,244044.700889278,96.30071357252118,89321740.11755057,LE016602,S3
C016603,3946048.382470992,750814.3448936619,E016603,332098.74509352935,29.533873429897398,T016603,808470.0677909848,Pass,CON016603,SOFR,155837.76481615796,88.96975198813556,94954131.5150157,LE016603,S2
C016604,6076516.453167088,381716.9447232639,E016604,437682.55011979106,52.745857754173834,T016604,929924.4338463015,Pass,CON016604,SOFR,493529.7991291172,75.02252259011674,11813415.599455222,LE016604,S1
C016605,4589646.433976199,493296.25384723884,E016605,4002613.4672927125,96.40175038863116,T016605,843749.3215125428,Pass,CON016605,SOFR,134260.16361711425,94.08511822190161,70249245.26780784,LE016605,S3
